cty_st,tweets_2010,tweets_2011,tweets_2012,tweets_2013,tweets_2014,tweets_2015,tweets_2016,tweets_2017,tweets_2018,tweets_2019,Ctyname,Stname,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019
"Person County,North Carolina",2.0,1.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Person County,North Carolina,0,1,1,1,0,0,0,1,1,2
"Petersburg Borough,Alaska",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,Petersburg Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Petersburg city,Virginia",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,Petersburg city,Virginia,0,0,0,1,1,0,1,0,0,0
"Pettis County,Missouri",0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,Pettis County,Missouri,0,0,0,0,0,0,0,0,1,0
"Phelps County,Missouri",4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,Phelps County,Missouri,1,1,0,0,0,0,0,2,0,0
"Philadelphia County,Pennsylvania",121.0,200.0,312.0,296.0,424.0,773.0,656.0,432.0,612.0,496.0,Philadelphia County,Pennsylvania,139,165,131,145,105,187,149,197,190,181
"Phillips County,Arkansas",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phillips County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Phillips County,Kansas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phillips County,Kansas,0,0,0,0,0,0,0,0,0,0
"Phillips County,Montana",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Phillips County,Montana,0,0,0,0,0,0,0,0,0,0
"Piatt County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Piatt County,Illinois,0,0,0,0,0,0,0,0,0,1
"Pickaway County,Ohio",0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,Pickaway County,Ohio,0,0,0,0,0,0,0,0,1,1
"Pickens County,Georgia",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Pickens County,Georgia,0,0,0,1,0,0,0,0,1,0
"Pickens County,South Carolina",4.0,0.0,4.0,2.0,3.0,23.0,4.0,11.0,7.0,4.0,Pickens County,South Carolina,0,0,0,0,1,0,0,0,0,2
"Pickett County,Tennessee",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Pickett County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Pierce County,Washington",8.0,24.0,44.0,44.0,31.0,35.0,46.0,39.0,51.0,111.0,Pierce County,Washington,2,1,1,2,0,3,6,3,2,4
"Pierce County,Wisconsin",1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Pierce County,Wisconsin,39,26,36,35,22,33,40,43,7,27
"Pike County,Alabama",0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,Pike County,Alabama,0,0,0,0,0,0,0,0,0,0
"Pike County,Illinois",0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,Pike County,Illinois,0,0,1,1,0,1,0,0,0,0
"Pike County,Indiana",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,Pike County,Indiana,0,0,1,0,0,0,0,0,0,0
"Pike County,Kentucky",1.0,0.0,1.0,5.0,7.0,7.0,5.0,10.0,16.0,11.0,Pike County,Kentucky,0,0,0,0,1,0,0,0,0,0
"Pike County,Mississippi",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Pike County,Mississippi,0,0,0,0,0,0,0,0,0,0
"Pike County,Ohio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,Pike County,Ohio,0,0,0,0,0,0,0,1,0,3
"Pike County,Pennsylvania",2.0,6.0,4.0,15.0,0.0,64.0,37.0,25.0,17.0,10.0,Pike County,Pennsylvania,18,19,13,26,51,85,114,92,59,89
"Pima County,Arizona",16.0,33.0,53.0,31.0,36.0,388.0,937.0,746.0,316.0,351.0,Pima County,Arizona,0,4,3,7,1,7,3,3,1,7
"Pinal County,Arizona",4.0,84.0,49.0,36.0,19.0,24.0,33.0,15.0,5.0,32.0,Pinal County,Arizona,0,1,0,1,1,0,1,1,0,0
"Pine County,Minnesota",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Pine County,Minnesota,60,44,30,50,43,48,54,64,45,31
"Pinellas County,Florida",17.0,45.0,34.0,219.0,98.0,235.0,204.0,142.0,116.0,153.0,Pinellas County,Florida,4,9,6,7,5,4,16,17,12,19
"Pipestone County,Minnesota",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pipestone County,Minnesota,0,0,0,0,0,0,1,0,0,1
"Piscataquis County,Maine",8.0,23.0,26.0,23.0,9.0,13.0,27.0,12.0,6.0,1.0,Piscataquis County,Maine,1,6,2,0,2,1,3,8,2,4
"Pitkin County,Colorado",0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,Pitkin County,Colorado,0,0,0,0,0,0,0,0,0,0
"Pitt County,North Carolina",3.0,2.0,10.0,7.0,8.0,12.0,9.0,8.0,11.0,1.0,Pitt County,North Carolina,3,1,2,0,6,1,3,9,2,3
"Pittsburg County,Oklahoma",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Pittsburg County,Oklahoma,0,0,0,0,0,0,0,0,0,0
"Pittsylvania County,Virginia",0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,Pittsylvania County,Virginia,1,1,8,5,5,0,0,0,0,1
"Piute County,Utah",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piute County,Utah,0,0,0,0,0,0,0,0,0,0
"Placer County,California",6.0,2.0,18.0,16.0,8.0,15.0,13.0,16.0,12.0,12.0,Placer County,California,0,1,2,1,0,0,2,3,0,0
"Plaquemines Parish,Louisiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Plaquemines Parish,Louisiana,0,0,0,0,0,0,0,0,0,0
"Platte County,Missouri",0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Platte County,Missouri,0,0,0,1,1,0,1,0,0,0
"Platte County,Nebraska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Platte County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Pleasants County,West Virginia",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pleasants County,West Virginia,0,0,0,0,0,1,1,5,3,1
"Plumas County,California",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,Plumas County,California,0,0,0,0,1,0,0,0,0,0
"Plymouth County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Plymouth County,Iowa,1,0,0,0,0,0,0,0,1,0
"Plymouth County,Massachusetts",7.0,19.0,20.0,35.0,14.0,46.0,37.0,57.0,34.0,22.0,Plymouth County,Massachusetts,275,269,691,825,789,618,27,47,2,1
"Pocahontas County,West Virginia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Pocahontas County,West Virginia,0,0,0,0,1,0,1,6,10,3
"Poinsett County,Arkansas",0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,Poinsett County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Pointe Coupee Parish,Louisiana",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Pointe Coupee Parish,Louisiana,0,0,0,0,0,0,0,0,0,1
"Polk County,Florida",43.0,7.0,9.0,35.0,36.0,87.0,96.0,177.0,74.0,25.0,Polk County,Florida,1,3,3,1,6,8,11,6,4,1
"Polk County,Iowa",7.0,16.0,9.0,27.0,29.0,64.0,52.0,48.0,30.0,27.0,Polk County,Iowa,4,3,10,8,18,17,14,21,11,22
"Polk County,Minnesota",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Polk County,Minnesota,12,9,9,11,1,6,5,10,7,7
"Polk County,Missouri",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Polk County,Missouri,0,0,0,0,0,0,0,0,0,0
"Polk County,North Carolina",1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Polk County,North Carolina,1,0,0,0,0,0,1,0,0,1
"Polk County,Oregon",0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,Polk County,Oregon,1,1,0,1,0,0,1,4,0,0
"Polk County,Tennessee",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,Polk County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Polk County,Texas",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Polk County,Texas,0,0,0,0,0,0,1,1,1,0
"Polk County,Wisconsin",0.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,4.0,5.0,Polk County,Wisconsin,108,111,69,58,36,40,33,78,16,47
"Pondera County,Montana",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Pondera County,Montana,0,0,0,0,0,0,0,0,0,0
"Pontotoc County,Oklahoma",0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Pontotoc County,Oklahoma,0,0,1,0,0,0,0,0,0,0
"Pope County,Arkansas",1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,Pope County,Arkansas,0,0,0,0,0,0,0,0,1,0
"Pope County,Illinois",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pope County,Illinois,0,0,2,0,0,0,0,0,0,0
"Pope County,Minnesota",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Pope County,Minnesota,1,0,0,1,0,1,0,5,0,0
"Portage County,Ohio",5.0,1.0,2.0,8.0,3.0,11.0,8.0,11.0,15.0,20.0,Portage County,Ohio,0,0,1,2,4,3,9,4,8,11
"Portage County,Wisconsin",1.0,1.0,2.0,1.0,3.0,4.0,1.0,0.0,2.0,2.0,Portage County,Wisconsin,123,119,62,43,34,70,62,81,19,56
"Porter County,Indiana",1.0,0.0,2.0,0.0,3.0,0.0,7.0,6.0,6.0,10.0,Porter County,Indiana,7,15,15,19,16,13,18,19,20,11
"Posey County,Indiana",0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Posey County,Indiana,0,0,0,0,0,0,0,0,0,0
"Pottawatomie County,Kansas",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pottawatomie County,Kansas,0,0,1,0,0,0,1,0,0,0
"Pottawatomie County,Oklahoma",0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,Pottawatomie County,Oklahoma,0,0,0,0,0,0,0,0,0,0
"Pottawattamie County,Iowa",1.0,1.0,0.0,1.0,9.0,8.0,3.0,2.0,4.0,2.0,Pottawattamie County,Iowa,1,0,0,1,0,1,0,3,2,0
"Potter County,Pennsylvania",0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,Potter County,Pennsylvania,8,14,11,26,19,26,46,48,49,49
"Potter County,Texas",0.0,1.0,2.0,2.0,8.0,7.0,4.0,11.0,6.0,11.0,Potter County,Texas,0,0,0,0,0,1,0,0,0,0
"Powder River County,Montana",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Powder River County,Montana,0,0,0,0,0,0,0,0,0,0
"Powhatan County,Virginia",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Powhatan County,Virginia,1,0,2,0,0,4,0,1,1,0
"Prairie County,Arkansas",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Prairie County,Arkansas,0,0,0,0,0,0,0,1,0,0
"Pratt County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Pratt County,Kansas,0,0,0,0,0,0,0,1,1,0
"Preble County,Ohio",0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,83.0,165.0,Preble County,Ohio,0,0,0,1,0,0,0,0,0,0
"Prentiss County,Mississippi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Prentiss County,Mississippi,0,0,0,0,0,0,0,0,0,0
"Preston County,West Virginia",1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Preston County,West Virginia,1,0,0,0,1,1,0,12,6,10
"Price County,Wisconsin",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Price County,Wisconsin,94,54,18,17,17,29,31,16,5,2
"Prince Edward County,Virginia",0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,Prince Edward County,Virginia,1,3,1,1,1,5,3,1,2,0
"Prince George County,Virginia",0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,Prince George County,Virginia,1,1,3,1,0,1,0,1,2,0
"Prince George's County,Maryland",7.0,17.0,24.0,33.0,66.0,20.0,14.0,42.0,45.0,33.0,Prince George's County,Maryland,69,3,22,7,2,47,58,130,16,22
"Prince William County,Virginia",8.0,22.0,11.0,17.0,11.0,25.0,31.0,18.0,35.0,29.0,Prince William County,Virginia,25,27,29,53,49,62,55,66,39,27
"Providence County,Rhode Island",144.0,92.0,109.0,104.0,119.0,152.0,103.0,140.0,114.0,120.0,Providence County,Rhode Island,65,64,85,296,378,361,381,479,441,403
"Pueblo County,Colorado",8.0,11.0,5.0,8.0,6.0,0.0,2.0,8.0,6.0,7.0,Pueblo County,Colorado,0,0,0,0,0,0,0,0,0,0
"Pulaski County,Arkansas",1.0,11.0,17.0,41.0,27.0,35.0,22.0,103.0,64.0,30.0,Pulaski County,Arkansas,0,0,0,0,0,0,0,1,0,3
"Pulaski County,Indiana",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Pulaski County,Indiana,3,0,0,0,1,3,2,1,4,1
"Pulaski County,Kentucky",0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,Pulaski County,Kentucky,0,0,0,0,1,4,0,0,0,0
"Pulaski County,Missouri",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Pulaski County,Missouri,0,0,0,0,0,0,0,0,0,0
"Pulaski County,Virginia",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,Pulaski County,Virginia,20,1,21,28,42,61,65,36,22,31
"Putnam County,Florida",0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,Putnam County,Florida,0,0,4,1,0,0,0,0,0,0
"Putnam County,Georgia",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,Putnam County,Georgia,0,0,0,0,0,0,0,0,0,0
"Putnam County,Illinois",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Putnam County,Illinois,0,1,1,2,1,0,0,0,0,2
"Putnam County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,Putnam County,Indiana,1,0,1,0,1,0,0,4,3,1
"Putnam County,Missouri",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Putnam County,Missouri,0,1,0,0,0,0,0,0,0,0
"Putnam County,New York",1.0,3.0,9.0,10.0,4.0,64.0,21.0,35.0,20.0,19.0,Putnam County,New York,61,102,76,125,98,122,113,129,168,121
"Putnam County,Ohio",0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,Putnam County,Ohio,0,1,0,0,0,0,0,0,1,0
"Putnam County,Tennessee",1.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,2.0,Putnam County,Tennessee,1,5,0,0,0,0,0,0,0,0
"Putnam County,West Virginia",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Putnam County,West Virginia,0,0,0,0,0,2,2,0,0,4
"Quay County,New Mexico",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Quay County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Queen Anne's County,Maryland",0.0,1.0,1.0,1.0,1.0,2.0,4.0,14.0,26.0,6.0,Queen Anne's County,Maryland,49,29,57,48,33,33,46,47,30,44
"Racine County,Wisconsin",1.0,0.0,1.0,3.0,4.0,16.0,10.0,8.0,5.0,1.0,Racine County,Wisconsin,10,9,20,8,5,10,13,29,83,17
"Radford city,Virginia",0.0,0.0,1.0,2.0,4.0,3.0,0.0,4.0,0.0,0.0,Radford city,Virginia,14,1,9,8,9,13,22,13,11,4
"Rains County,Texas",0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,Rains County,Texas,1,0,0,0,0,0,0,0,0,0
"Raleigh County,West Virginia",1.0,0.0,6.0,7.0,4.0,178.0,211.0,29.0,4.0,0.0,Raleigh County,West Virginia,0,0,0,3,1,0,1,3,2,18
"Ralls County,Missouri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ralls County,Missouri,0,0,0,0,0,0,0,0,0,0
"Ramsey County,Minnesota",27.0,48.0,44.0,69.0,84.0,66.0,70.0,81.0,159.0,134.0,Ramsey County,Minnesota,125,181,122,200,103,146,145,186,109,123
"Randall County,Texas",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Randall County,Texas,0,0,0,0,1,1,2,1,0,0
"Randolph County,Alabama",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Randolph County,Alabama,0,0,0,0,0,0,0,0,0,0
"Randolph County,Arkansas",0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,Randolph County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Randolph County,Georgia",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Randolph County,Georgia,0,0,0,0,0,0,0,0,0,0
"Randolph County,Illinois",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,Randolph County,Illinois,0,0,0,0,1,0,0,0,0,0
"Randolph County,Indiana",0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,Randolph County,Indiana,0,0,0,0,0,0,0,0,0,0
"Randolph County,Missouri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Randolph County,Missouri,0,0,0,0,0,0,0,0,0,1
"Randolph County,North Carolina",1.0,5.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,3.0,Randolph County,North Carolina,0,1,2,7,6,11,5,6,1,4
"Randolph County,West Virginia",0.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,4.0,2.0,Randolph County,West Virginia,0,0,0,1,0,0,2,5,4,5
"Rankin County,Mississippi",1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,6.0,Rankin County,Mississippi,0,0,0,0,0,0,0,0,0,0
"Ransom County,North Dakota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ransom County,North Dakota,0,1,0,0,0,0,0,0,0,0
"Rapides Parish,Louisiana",2.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,2.0,1.0,Rapides Parish,Louisiana,0,0,0,0,0,0,0,0,0,0
"Rappahannock County,Virginia",3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,Rappahannock County,Virginia,5,1,10,6,3,9,4,5,4,4
"Ravalli County,Montana",2.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,2.0,1.0,Ravalli County,Montana,0,0,0,1,0,0,0,0,1,0
"Rawlins County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rawlins County,Kansas,0,0,0,0,0,0,0,0,0,0
"Ray County,Missouri",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ray County,Missouri,0,0,0,0,0,0,0,0,0,0
"Red Lake County,Minnesota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Red Lake County,Minnesota,0,1,1,1,0,0,3,0,4,0
"Red Willow County,Nebraska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Red Willow County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Redwood County,Minnesota",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Redwood County,Minnesota,0,1,0,2,1,0,1,0,0,0
"Reeves County,Texas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Reeves County,Texas,0,0,1,0,0,0,0,0,0,0
"Reno County,Kansas",0.0,1.0,0.0,0.0,1.0,3.0,12.0,17.0,5.0,7.0,Reno County,Kansas,0,0,0,1,0,0,2,2,0,3
"Rensselaer County,New York",15.0,17.0,10.0,45.0,24.0,34.0,109.0,29.0,26.0,23.0,Rensselaer County,New York,148,281,214,310,196,229,188,226,107,170
"Renville County,Minnesota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Renville County,Minnesota,2,0,1,3,0,0,1,1,3,2
"Reynolds County,Missouri",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Reynolds County,Missouri,0,0,0,0,0,0,0,0,0,0
"Rhea County,Tennessee",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Rhea County,Tennessee,0,0,0,0,0,0,1,0,0,0
"Rice County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,Rice County,Kansas,0,0,0,0,0,0,1,0,0,0
"Rice County,Minnesota",1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,Rice County,Minnesota,7,7,2,11,7,2,7,7,10,6
"Richardson County,Nebraska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Richardson County,Nebraska,0,0,1,0,0,0,0,0,0,0
"Richland County,Illinois",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Richland County,Illinois,0,0,0,0,0,0,0,0,0,0
"Richland County,North Dakota",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Richland County,North Dakota,2,2,0,0,0,0,0,1,0,2
"Richland County,Ohio",0.0,3.0,2.0,1.0,2.0,9.0,5.0,45.0,6.0,5.0,Richland County,Ohio,0,0,1,0,0,3,2,1,0,1
"Richland County,South Carolina",4.0,11.0,8.0,21.0,10.0,17.0,47.0,39.0,62.0,33.0,Richland County,South Carolina,2,3,3,5,3,3,7,3,5,1
"Richland County,Wisconsin",0.0,0.0,12.0,14.0,19.0,10.0,3.0,8.0,1.0,2.0,Richland County,Wisconsin,48,33,25,27,31,52,40,50,7,22
"Richland Parish,Louisiana",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Richland Parish,Louisiana,0,0,0,0,0,0,0,0,0,0
"Richmond County,Georgia",1.0,3.0,7.0,9.0,3.0,12.0,8.0,5.0,9.0,10.0,Richmond County,Georgia,0,0,0,0,0,0,0,0,0,1
"Riley County,Kansas",2.0,2.0,6.0,1.0,5.0,9.0,16.0,9.0,8.0,10.0,Riley County,Kansas,2,0,0,1,1,0,0,1,0,2
"Ringgold County,Iowa",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ringgold County,Iowa,0,0,0,0,0,0,0,1,0,0
"Rio Arriba County,New Mexico",0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,Rio Arriba County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Ripley County,Indiana",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ripley County,Indiana,0,0,0,0,0,0,0,1,2,0
"Ripley County,Missouri",0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,Ripley County,Missouri,0,0,0,0,0,0,0,0,0,0
"Ritchie County,West Virginia",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Ritchie County,West Virginia,0,0,0,0,0,1,4,0,0,0
"Riverside County,California",17.0,38.0,58.0,184.0,137.0,240.0,130.0,74.0,58.0,69.0,Riverside County,California,1,5,1,2,3,2,4,4,5,3
"Roane County,Tennessee",0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,Roane County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Roane County,West Virginia",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Roane County,West Virginia,0,0,0,0,1,0,3,6,1,1
"Roanoke County,Virginia",0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Roanoke County,Virginia,2,2,5,13,12,14,20,18,23,38
"Robertson County,Tennessee",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,Robertson County,Tennessee,0,0,0,0,0,0,0,1,1,2
"Robeson County,North Carolina",0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,Robeson County,North Carolina,0,0,0,3,1,0,1,2,0,0
"Rock County,Minnesota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rock County,Minnesota,1,0,1,0,0,0,0,0,0,0
"Rock County,Wisconsin",2.0,11.0,17.0,2.0,5.0,6.0,7.0,22.0,3.0,6.0,Rock County,Wisconsin,27,26,9,6,4,7,11,17,46,11
"Rock Island County,Illinois",0.0,2.0,1.0,7.0,6.0,5.0,1.0,2.0,8.0,4.0,Rock Island County,Illinois,2,1,1,5,3,7,0,2,6,8
"Rockbridge County,Virginia",0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,Rockbridge County,Virginia,4,0,4,0,12,12,7,8,14,14
"Rockcastle County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rockcastle County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Rockdale County,Georgia",1.0,0.0,0.0,2.0,1.0,30.0,20.0,1.0,0.0,2.0,Rockdale County,Georgia,0,1,1,0,0,0,0,0,0,0
"Rockingham County,New Hampshire",28.0,15.0,43.0,41.0,23.0,32.0,30.0,59.0,32.0,19.0,Rockingham County,New Hampshire,500,422,546,523,222,142,257,317,351,415
"Rockingham County,North Carolina",0.0,0.0,0.0,2.0,4.0,6.0,2.0,6.0,5.0,10.0,Rockingham County,North Carolina,0,1,0,2,3,7,9,6,2,5
"Rockingham County,Virginia",0.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,Rockingham County,Virginia,25,24,28,24,28,33,11,32,27,14
"Rockland County,New York",5.0,20.0,12.0,24.0,24.0,23.0,23.0,57.0,44.0,32.0,Rockland County,New York,99,96,88,108,99,126,53,49,48,48
"Rockwall County,Texas",0.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,2.0,Rockwall County,Texas,3,1,1,0,0,0,0,0,1,1
"Rogers County,Oklahoma",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,Rogers County,Oklahoma,0,0,0,0,0,0,0,0,0,0
"Roscommon County,Michigan",0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,Roscommon County,Michigan,0,0,0,0,0,0,0,0,0,1
