id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,keywords_label,Ground Truth
6.72349E+17,What it's really like to live with Lyme disease: https://t.co/mwEbo20yrM https://t.co/lZj5o8AeZz,25092348,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",2015-12-03T09:36:00.000Z,,6.72349E+17,everyone,Sprinklr,,,"{'annotations': [{'start': 35, 'end': 46, 'probability': 0.2874, 'type': 'Other', 'normalized_text': 'Lyme disease'}], 'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/mwEbo20yrM', 'expanded_url': 'http://spr.ly/6013BrIjf', 'display_url': 'spr.ly/6013BrIjf'}, {'start': 73, 'end': 96, 'url': 'https://t.co/lZj5o8AeZz', 'expanded_url': 'https://twitter.com/PreventionMag/status/672348551029137408/photo/1', 'display_url': 'pic.twitter.com/lZj5o8AeZz'}]}","{'location': 'New York, NY', 'name': 'Prevention Magazine', 'username': 'PreventionMag', 'public_metrics': {'followers_count': 434693, 'following_count': 1511, 'tweet_count': 63134, 'listed_count': 4143}, 'description': 'Giving you science-based health info since 1950.', 'created_at': '2009-03-18T15:37:35.000Z'}",PreventionMag,New York,New York,New York County,United States,"New York County,New York",2015,1,1
1.00878E+18,"""With Lyme disease on the rise, why do so many chronic sufferers struggle to convince doctors they're sick?"" #GoodQuestion https://t.co/ffQ9FymoIl",21271330,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",2018-06-18T18:46:20.000Z,,1.00878E+18,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 109, 'end': 122, 'tag': 'GoodQuestion'}], 'urls': [{'start': 123, 'end': 146, 'url': 'https://t.co/ffQ9FymoIl', 'expanded_url': 'https://www.nbcnews.com/think/opinion/lyme-disease-rise-why-do-so-many-chronic-sufferers-struggle-ncna883881', 'display_url': 'nbcnews.com/think/opinion/…'}]}","{'username': 'NatCapLyme', 'location': 'Washington DC Metro', 'description': 'The National Capital Lyme Disease Association strives to improve the quality of life for people suffering from Lyme and other tick-borne illnesses.', 'public_metrics': {'followers_count': 3794, 'following_count': 95, 'tweet_count': 4091, 'listed_count': 94}, 'created_at': '2009-02-19T03:18:44.000Z', 'name': 'NatCapLyme'}",NatCapLyme,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2018,1,1
5.96691E+17,@drjmob   Hopkins Physician Says Lyme Disease Patients Create Conspiracy Theories About Their Illnesses  http://t.co/4Jes2y0O44,2756196817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-05-08T14:59:16.000Z,965011,5.96691E+17,everyone,Twitter Web Client,,,"{'mentions': [{'start': 0, 'end': 7, 'username': 'drjmob', 'id': '965011'}], 'urls': [{'start': 105, 'end': 127, 'url': 'http://t.co/4Jes2y0O44', 'expanded_url': 'http://tinyurl.com/TMPAW', 'display_url': 'tinyurl.com/TMPAW'}], 'annotations': [{'start': 10, 'end': 26, 'probability': 0.5226, 'type': 'Person', 'normalized_text': 'Hopkins Physician'}]}","{'username': 'BruceAlanFries', 'location': 'Washington, DC', 'description': 'Advocate for patient-centered health care, entrepreneur, author, cave explorer, heavy equipment operator and occasional trouble maker. I throw good parties.', 'public_metrics': {'followers_count': 407, 'following_count': 420, 'tweet_count': 1989, 'listed_count': 20}, 'created_at': '2014-08-22T19:25:04.000Z', 'name': 'Bruce Alan Fries'}",BruceAlanFries,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2015,1,1
5.83289E+17,Avril Lavigne Reveals She Was Bedridden For 5 Months With Lyme Disease (VIDEO)  http://t.co/6wVywRuRWf,946995853,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-04-01T15:23:49.000Z,,5.83289E+17,everyone,Twitter Web Client,,,"{'annotations': [{'start': 0, 'end': 12, 'probability': 0.9218, 'type': 'Person', 'normalized_text': 'Avril Lavigne'}], 'urls': [{'start': 80, 'end': 102, 'url': 'http://t.co/6wVywRuRWf', 'expanded_url': 'http://stupidcelebrities.net/2015/04/avril-lavigne-reveals-bedridden-5-months-lyme-disease/', 'display_url': 'stupidcelebrities.net/2015/04/avril-…'}]}","{'location': 'Waco, Texas', 'username': 'MONYAFLEMING', 'public_metrics': {'followers_count': 8, 'following_count': 23, 'tweet_count': 1678, 'listed_count': 0}, 'created_at': '2012-11-14T03:32:41.000Z', 'name': 'Monya Fleming', 'description': 'Writer for Celebrity Gossip site Stupid Celebrities'}",MONYAFLEMING,Waco,Texas,McLennan County,United States,"McLennan County,Texas",2015,1,1
1.37478E+18,"Aging is a natural part of life. As people grow older, they become more susceptible to a variety of different health conditions based solely on the cellular processes that go along with the aging process.  https://t.co/0859g14mHH #eldercare #AI #aging #healthcaretechnology https://t.co/eCqHcyLlo3",1.22833E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-03-24T18:00:40.000Z,,1.37478E+18,everyone,Buffer,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '864925500627484672', 'name': 'Family and life stages', 'description': 'Family and Life Stages'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '898262889378619392', 'name': 'Artificial intelligence', 'description': 'Artificial Intelligence'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1092545020932976640', 'name': 'Caregiving', 'description': 'Caregiving'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '864925500627484672', 'name': 'Family and life stages', 'description': 'Family and Life Stages'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847547735393710080', 'name': 'Elder care', 'description': 'Elder care'}}]","{'urls': [{'start': 206, 'end': 229, 'url': 'https://t.co/0859g14mHH', 'expanded_url': 'https://lyme-time.com/2021/03/15/what-is-geroscience/', 'display_url': 'lyme-time.com/2021/03/15/wha…'}, {'start': 274, 'end': 297, 'url': 'https://t.co/eCqHcyLlo3', 'expanded_url': 'https://twitter.com/zemplee/status/1374783236623192067/photo/1', 'display_url': 'pic.twitter.com/eCqHcyLlo3'}], 'hashtags': [{'start': 230, 'end': 240, 'tag': 'eldercare'}, {'start': 241, 'end': 244, 'tag': 'AI'}, {'start': 245, 'end': 251, 'tag': 'aging'}, {'start': 252, 'end': 273, 'tag': 'healthcaretechnology'}]}","{'location': 'Santa Clara, CA', 'username': 'zemplee', 'public_metrics': {'followers_count': 80, 'following_count': 77, 'tweet_count': 1864, 'listed_count': 0}, 'created_at': '2020-02-14T15:07:03.000Z', 'name': 'Zemplee', 'description': 'Building Artificial Intelligence Based Solution for Assisted Living'}",zemplee,Santa Clara,California,Santa Clara County,United States,"Santa Clara County,California",2021,1,2
1.398E+18,"@costafich @VPrasadMDMPH Excuse me, post-infection Lyme.",328814042,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-05-27T19:46:11.000Z,307107505,1.39799E+18,everyone,Twitter Web App,"[{'type': 'replied_to', 'id': '1397998706595549185'}]",,"{'mentions': [{'start': 11, 'end': 24, 'username': 'VPrasadMDMPH', 'id': '1194962714'}]}","{'location': 'Minneapolis', 'name': 'Mo Perry', 'username': 'MoMoPerry', 'public_metrics': {'followers_count': 1761, 'following_count': 989, 'tweet_count': 5452, 'listed_count': 48}, 'description': 'Writer, editor, health journalist, theater artist. Curiouser and curiouser. https://t.co/eMP2g5JKBY', 'created_at': '2011-07-04T02:31:26.000Z'}",MoMoPerry,Minneapolis,Minnesota,Hennepin County,United States,"Hennepin County,Minnesota",2021,1,1
1.59478E+17,Broken sprinkler damages books in East Lyme school http://t.co/UibKx5pb,29271212,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-18T03:33:21.000Z,,1.59478E+17,everyone,twitterfeed,,,"{'annotations': [{'start': 34, 'end': 42, 'probability': 0.9069, 'type': 'Place', 'normalized_text': 'East Lyme'}], 'urls': [{'start': 51, 'end': 71, 'url': 'http://t.co/UibKx5pb', 'expanded_url': 'http://bit.ly/w2Svqm', 'display_url': 'bit.ly/w2Svqm'}]}","{'public_metrics': {'followers_count': 29581, 'following_count': 450, 'tweet_count': 84470, 'listed_count': 485}, 'username': 'thedayct', 'name': 'The Day', 'location': 'New London, CT', 'created_at': '2009-04-06T19:19:25.000Z', 'description': 'One of the few remaining public trust newspapers in the country, The Day and https://t.co/OiVhABIO11 serve southeastern Connecticut and beyond.'}",thedayct,New London,Connecticut,New London County,United States,"New London County,Connecticut",2012,0,
2.35515E+17,"FYI, Ada is nickname of my daughter. Her last name (my previous married name) is Pringle. Still working on son answering to ""Chip."" #Lyme",702273444,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-14T23:17:22.000Z,,2.35515E+17,everyone,Twitter for iPad,,,"{'annotations': [{'start': 5, 'end': 7, 'probability': 0.7751, 'type': 'Person', 'normalized_text': 'Ada'}, {'start': 81, 'end': 87, 'probability': 0.7833, 'type': 'Person', 'normalized_text': 'Pringle'}], 'hashtags': [{'start': 132, 'end': 137, 'tag': 'Lyme'}]}","{'location': 'Summerland', 'name': 'Shan S Devine', 'username': 'ShanSDevine', 'public_metrics': {'followers_count': 310, 'following_count': 252, 'tweet_count': 1071, 'listed_count': 7}, 'description': 'Ignorance Sucks More Than Ticks.', 'created_at': '2012-07-18T03:28:04.000Z'}",ShanSDevine,Summerland,California,Santa Barbara County,United States,"Santa Barbara County,California",2012,0,
8.95971E+17,@alexbambery @CDCgov Here's our webpage on lyme disease featuring the CDC's public information guide. Hope it helps! https://t.co/YpLWXNoc4S,17997467,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-08-11T11:31:20.000Z,969298488,8.95752E+17,everyone,Hootsuite,"[{'type': 'replied_to', 'id': '895951817271586816'}]",,"{'annotations': [{'start': 70, 'end': 72, 'probability': 0.5917, 'type': 'Organization', 'normalized_text': 'CDC'}], 'mentions': [{'start': 13, 'end': 20, 'username': 'CDCgov', 'id': '146569971'}], 'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/YpLWXNoc4S', 'expanded_url': 'http://on.nyc.gov/2vLHmnu', 'display_url': 'on.nyc.gov/2vLHmnu'}]}","{'username': 'nycHealthy', 'name': 'nychealthy', 'location': 'New York, NY', 'public_metrics': {'followers_count': 82633, 'following_count': 575, 'tweet_count': 28735, 'listed_count': 1588}, 'description': 'nycHealthy is the official account of the NYC Department of Health and Mental Hygiene. User Policy: https://t.co/XIPRez1f1h', 'created_at': '2008-12-09T18:13:28.000Z'}",nycHealthy,New York,New York,New York County,United States,"New York County,New York",2017,1,1
9.91775E+17,NLHS Whalers  0  (Batting: #11 Aiden Brennan) East Lyme Vikings  0  (Pitching: #16 Trystan Levesque) Top of 2nd  #iscore #sportsengine,1309088035,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-05-02T20:21:16.000Z,,9.91775E+17,everyone,iScore Baseball Android,,,"{'annotations': [{'start': 31, 'end': 43, 'probability': 0.9812, 'type': 'Person', 'normalized_text': 'Aiden Brennan'}, {'start': 45, 'end': 62, 'probability': 0.3536, 'type': 'Organization', 'normalized_text': 'East Lyme Vikings'}], 'hashtags': [{'start': 113, 'end': 120, 'tag': 'iscore'}, {'start': 121, 'end': 134, 'tag': 'sportsengine'}]}","{'location': 'New London, CT', 'username': 'NLHSbaseball', 'public_metrics': {'followers_count': 46, 'following_count': 127, 'tweet_count': 1223, 'listed_count': 0}, 'created_at': '2013-03-28T01:24:20.000Z', 'name': 'NLHS Baseball', 'description': 'Official Twitter page of the NLHS Baseball team. All Varsity home baseball games are played at Sal Amanti and start at 4pm'}",NLHSbaseball,New London,Connecticut,New London County,United States,"New London County,Connecticut",2018,0,
13887597926,New post:  Lyme Disease and Dogs: Common Symptoms - http://bit.ly/b4oafH,126712383,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-05-13T02:18:00.000Z,,13887597926,everyone,Twitter Web Client,,,"{'annotations': [{'start': 11, 'end': 31, 'probability': 0.688, 'type': 'Other', 'normalized_text': 'Lyme Disease and Dogs'}]}","{'username': 'NuPetNutrition1', 'name': 'Janet', 'public_metrics': {'followers_count': 251, 'following_count': 914, 'tweet_count': 615, 'listed_count': 0}, 'description': 'We are specialists in the treatment of canine joint disease and its accompanying pain.', 'created_at': '2010-03-26T19:11:50.000Z', 'location': 'Fort Lauderdale, Florida'}",NuPetNutrition1,Fort Lauderdale,Florida,Broward County,United States,"Broward County,Florida",2010,1,1
1.42915E+18,@BergerBrakes Donkey Sanctuary (10 mins drive) is really good. Beer (20 mins) you can hire various boats. Lyme Regis is nice too if you want to go a bit further out. There is also mini golf in Sidmouth,188004116,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-08-21T18:45:41.000Z,499151258,1.42914E+18,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1429151997207457805'}]","[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '1412586877840871426', 'name': 'Google Advocacy'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850142258871418880', 'name': 'Beer', 'description': 'Beer'}}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'BergerBrakes', 'id': '499151258'}], 'annotations': [{'start': 106, 'end': 115, 'probability': 0.4634, 'type': 'Place', 'normalized_text': 'Lyme Regis'}, {'start': 193, 'end': 200, 'probability': 0.7892, 'type': 'Place', 'normalized_text': 'Sidmouth'}]}","{'description': 'Hating everything since 1975', 'public_metrics': {'followers_count': 325, 'following_count': 570, 'tweet_count': 17800, 'listed_count': 0}, 'created_at': '2010-09-07T18:04:55.000Z', 'username': 'tomjd1975', 'name': '𝕿𝖔𝖒 𝕵 𝕯𝖆𝖓𝖎𝖊𝖑', 'location': 'Reading'}",tomjd1975,Reading,Kansas,Lyon County,United States,"Lyon County,Kansas",2021,0,
9.84621E+17,East Lyme parents get look at school redistricting options https://t.co/PhONSyrm5P via @thedayct,350287995,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2018-04-13T02:33:54.000Z,,9.84621E+17,everyone,Twitter Web Client,,,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/PhONSyrm5P', 'expanded_url': 'https://www.theday.com/article/20180412/NWS01/180419747', 'display_url': 'theday.com/article/201804…'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.4938, 'type': 'Place', 'normalized_text': 'East Lyme'}], 'mentions': [{'start': 87, 'end': 96, 'username': 'thedayct', 'id': '29271212'}]}","{'description': 'Reporter for @thedayct covering Groton. Formerly covered East Lyme, Old Lyme, and Lyme. @UChicago and @ColumbiaJourn alum. k.drelich@theday.com', 'public_metrics': {'followers_count': 690, 'following_count': 668, 'tweet_count': 1526, 'listed_count': 36}, 'username': 'KimberlyDrelich', 'name': 'Kimberly Drelich', 'created_at': '2011-08-07T14:35:39.000Z', 'location': 'New London, CT'}",KimberlyDrelich,New London,Connecticut,New London County,United States,"New London County,Connecticut",2018,0,
1.10892E+18,"@marybethpf I am available as a RN, CLNC for the legal team should they need a lyme literate nurse to review and report. Happy to help",22045077,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2019-03-22T02:43:26.000Z,39181447,1.10875E+18,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1108748370183630848'}]",,"{'mentions': [{'start': 0, 'end': 11, 'username': 'marybethpf', 'id': '39181447'}]}","{'public_metrics': {'followers_count': 307, 'following_count': 919, 'tweet_count': 3847, 'listed_count': 12}, 'username': 'TheLuckyLizard', 'name': 'Caryn CJ Jaffe', 'created_at': '2009-02-26T18:52:59.000Z', 'location': 'Columbia, MD', 'description': 'CJ is an RN, CLNC, Tick-borne Illness SME, Cert. USAT L1 Coach, 7x Ironman Triathlete, Profess. Flutist, Writer, Lucky Lizard creator, & Motivational Speaker.'}",TheLuckyLizard,Columbia,Maryland,Howard County,United States,"Howard County,Maryland",2019,0,
