id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,label,keywords_label
7.85E+16,Anyone Can Be Affected by Lyme Disease Symptoms ? Article Hotel http://t.co/cuMdDsJ,135942955,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-08T17:17:20.000Z,,7.85E+16,everyone,Mobile Web,,,"{'annotations': [{'start': 26, 'end': 46, 'probability': 0.3338, 'type': 'Other', 'normalized_text': 'Lyme Disease Symptoms'}], 'urls': [{'start': 64, 'end': 83, 'url': 'http://t.co/cuMdDsJ', 'expanded_url': 'http://tinyurl.com/692sknm', 'display_url': 'tinyurl.com/692sknm'}]}","{'public_metrics': {'followers_count': 15, 'following_count': 25, 'tweet_count': 208, 'listed_count': 0}, 'username': 'mujazclouf', 'name': 'Jonathan Tabor', 'location': 'Mesa', 'created_at': '2010-04-22T16:12:15.000Z', 'description': 'A whole lot of soles: Running, blogging and training for races'}",mujazclouf,Mesa,Arizona,Maricopa County,United States,"Maricopa County,Arizona",2011,1,1
2.95E+17,Just beat east Lyme. 7-5 record. Proud to be a falcon,76132436,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-24T22:21:24.000Z,,2.95E+17,everyone,Twitter SMS,,,"{'annotations': [{'start': 10, 'end': 18, 'probability': 0.5946, 'type': 'Organization', 'normalized_text': 'east Lyme'}]}","{'public_metrics': {'followers_count': 188, 'following_count': 559, 'tweet_count': 17699, 'listed_count': 3}, 'username': 'kkoehler45', 'name': 'kassie koehler', 'created_at': '2009-09-21T20:24:50.000Z', 'description': 'you’re being a cheer-tator Torrence and a pain in my ass', 'location': 'Anderson, SC'}",kkoehler45,Anderson,South Carolina,Anderson County,United States,"Anderson County,South Carolina",2013,0,0
1.04E+18,Had a fantastic time at Lunch and Learn today at the East Lyme Senior Center. I was able to give an update on my efforts to protect Social Security and #Medicare as well as veterans benefits. https://t.co/4bUypwUTgh,85396297,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}",2018-09-18T00:22:00.000Z,,1.04E+18,everyone,TweetDeck,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '964578582075916288', 'name': 'Joe Courtney', 'description': 'US Representative Joe Courtney (CT-02)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '964578582075916288', 'name': 'Joe Courtney', 'description': 'US Representative Joe Courtney (CT-02)'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1034860760093024257', 'name': 'Meals', 'description': 'Meals'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006277774384828416', 'name': 'Food experience', 'description': 'Conversation about eating'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1006588701193879552', 'name': 'Lunch', 'description': 'This entity tracks all conversations that mention lunch.'}}]","{'urls': [{'start': 192, 'end': 215, 'url': 'https://t.co/4bUypwUTgh', 'expanded_url': 'https://twitter.com/RepJoeCourtney/status/1041844753229336576/photo/1', 'display_url': 'pic.twitter.com/4bUypwUTgh'}], 'hashtags': [{'start': 152, 'end': 161, 'tag': 'Medicare'}], 'annotations': [{'start': 53, 'end': 75, 'probability': 0.6732, 'type': 'Place', 'normalized_text': 'East Lyme Senior Center'}]}","{'description': 'U.S. Congressman proudly fighting for the residents of Connecticut’s 2nd Congressional District. https://t.co/qNiLbsYBdJ', 'created_at': '2009-10-26T19:45:09.000Z', 'name': 'Rep. Joe Courtney', 'username': 'RepJoeCourtney', 'public_metrics': {'followers_count': 27056, 'following_count': 2243, 'tweet_count': 8356, 'listed_count': 1184}, 'location': 'Vernon, CT'}",RepJoeCourtney,Vernon,Connecticut,Tolland County,United States,"Tolland County,Connecticut",2018,0,0
1.15E+18,Congressman says rise in Lyme disease is due to secret tick experiment; scientist says no https://t.co/9Lm3ZXg9WK https://t.co/bX02piF33x,86088922,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2019-07-18T16:24:06.000Z,,1.15E+18,everyone,SocialFlow,,,"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/9Lm3ZXg9WK', 'expanded_url': 'https://trib.al/8i1IIf0', 'display_url': 'trib.al/8i1IIf0'}, {'start': 114, 'end': 137, 'url': 'https://t.co/bX02piF33x', 'expanded_url': 'https://twitter.com/dickinsonpress/status/1151890395753787392/photo/1', 'display_url': 'pic.twitter.com/bX02piF33x'}], 'annotations': [{'start': 25, 'end': 28, 'probability': 0.3331, 'type': 'Place', 'normalized_text': 'Lyme'}]}","{'username': 'dickinsonpress', 'location': 'Dickinson, North Dakota', 'description': 'The Dickinson Press is the news source for Dickinson and southwest North Dakota.', 'public_metrics': {'followers_count': 3693, 'following_count': 174, 'tweet_count': 69785, 'listed_count': 123}, 'created_at': '2009-10-29T15:12:32.000Z', 'name': 'The Dickinson Press'}",dickinsonpress,Dickinson,North Dakota,Stark County,United States,"Stark County,North Dakota",2019,1,1
1.42E+18,"Looking for a #tick repellent that you can make yourself? Oil of lemon eucalyptus just might fit the bill, &amp; it's easy to make.  Research suggests a preparation of 30% may be as effective as DEET at preventing mosquito and tick bites — so put some in your tick kit! #Lymedisease https://t.co/M9fUK6XOVA",1688681142,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 2}",2021-08-08T15:11:04.000Z,,1.42E+18,everyone,Sprout Social,,,"{'hashtags': [{'start': 14, 'end': 19, 'tag': 'tick'}, {'start': 270, 'end': 282, 'tag': 'Lymedisease'}], 'urls': [{'start': 283, 'end': 306, 'url': 'https://t.co/M9fUK6XOVA', 'expanded_url': 'https://twitter.com/RawlsMD/status/1424387694579396613/photo/1', 'display_url': 'pic.twitter.com/M9fUK6XOVA'}]}","{'name': 'Bill Rawls, MD', 'location': 'Raleigh, NC', 'description': 'Best-Selling Author, Unlocking Lyme ~ Piecing together the puzzle of invisible illness after pulling myself out of a 10-year struggle with Chronic Lyme.', 'username': 'RawlsMD', 'public_metrics': {'followers_count': 2655, 'following_count': 2134, 'tweet_count': 9307, 'listed_count': 76}, 'created_at': '2013-08-21T16:31:25.000Z'}",RawlsMD,Raleigh,North Carolina,Wake County,United States,"Wake County,North Carolina",2021,1,1
1.49E+17,"@victorfox that's pretty gross but hilarious at the same time, but SRSLY Lyme disease will not look good on you doll.",21365343,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-19T20:33:40.000Z,33596598,1.49E+17,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '148863372891406336'}]",,"{'mentions': [{'start': 0, 'end': 10, 'username': 'victorfox', 'id': '33596598'}]}","{'public_metrics': {'followers_count': 243, 'following_count': 467, 'tweet_count': 17949, 'listed_count': 1}, 'location': 'Orange, CA', 'created_at': '2009-02-20T02:17:32.000Z', 'description': 'retired socialite', 'name': 'idc wbu', 'username': 'jonisss'}",jonisss,Orange,California,Orange County,United States,"Orange County,California",2011,1,1
1.26E+18,Diagnosis and treatment is available for #Lymedisease! If you find a tick call your doctor to discuss options at 212.427.0540.  Part 3 of 4 Stay Tuned for More! https://t.co/NJ0q4J15LW,1.23E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-05-16T14:01:08.000Z,,1.26E+18,everyone,Hootsuite Inc.,,,"{'urls': [{'start': 161, 'end': 184, 'url': 'https://t.co/NJ0q4J15LW', 'expanded_url': 'https://twitter.com/UptownPedsNYC/status/1261657942664888322/photo/1', 'display_url': 'pic.twitter.com/NJ0q4J15LW'}], 'hashtags': [{'start': 41, 'end': 53, 'tag': 'Lymedisease'}]}","{'name': 'UptownPedsNYC', 'public_metrics': {'followers_count': 28, 'following_count': 10, 'tweet_count': 246, 'listed_count': 0}, 'description': 'Group Pediatrician practice specializing in general pediatrics, pediatric endocrinology, infectious disease & adolescent health.', 'created_at': '2020-02-13T16:16:13.000Z', 'username': 'UptownPedsNYC', 'location': 'New York, NY'}",UptownPedsNYC,New York,New York,New York County,United States,"New York County,New York",2020,1,1
7.37E+17,"#Climate Change, #Zika &amp; Lyme - Oh My by @tinacornely https://t.co/GzQrntZN2U via @HuffPost",456865788,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-05-31T00:55:09.000Z,,7.37E+17,everyone,Hootsuite,,,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/GzQrntZN2U', 'expanded_url': 'http://ow.ly/oxhB300Iu0v', 'display_url': 'ow.ly/oxhB300Iu0v'}], 'hashtags': [{'start': 0, 'end': 8, 'tag': 'Climate'}, {'start': 17, 'end': 22, 'tag': 'Zika'}], 'mentions': [{'start': 45, 'end': 57, 'username': 'tinacornely', 'id': '21915530'}, {'start': 86, 'end': 95, 'username': 'HuffPost', 'id': '14511951'}]}","{'public_metrics': {'followers_count': 34177, 'following_count': 14235, 'tweet_count': 111321, 'listed_count': 538}, 'username': 'AllanMargolin', 'name': 'Allan Margolin', 'created_at': '2012-01-06T19:12:33.000Z', 'location': 'NYC USA', 'description': ""Husband, Dad. Creator of I ♥ Climate Scientists, Climate Nexus Hot News. Former EDF Media Dir. & ABC Political Prod. AOMO. RT's ≠ endorsements""}",AllanMargolin,New York,New York,New York County,United States,"New York County,New York",2016,1,0
1.10E+18,Got a Cobb On | Lyme Regis | Dorset  @kasefiltersuk @kase_filter @swcoastpath @SonyUK #A7RIII #1635GM  @VisitDorset @VisitDorsetBiz @kasefiltersuk @kase_filter https://t.co/7YRWPj3c5F,27635445,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 31, 'quote_count': 0}",2019-02-12T08:41:09.000Z,,1.10E+18,everyone,Twitter Web Client,,,"{'urls': [{'start': 160, 'end': 183, 'url': 'https://t.co/7YRWPj3c5F', 'expanded_url': 'https://twitter.com/FoxyRider/status/1095241384079122432/photo/1', 'display_url': 'pic.twitter.com/7YRWPj3c5F'}], 'annotations': [{'start': 16, 'end': 25, 'probability': 0.6718, 'type': 'Place', 'normalized_text': 'Lyme Regis'}], 'hashtags': [{'start': 86, 'end': 93, 'tag': 'A7RIII'}, {'start': 94, 'end': 101, 'tag': '1635GM'}], 'mentions': [{'start': 37, 'end': 51, 'username': 'kasefiltersuk', 'id': '882172754992259078'}, {'start': 52, 'end': 64, 'username': 'kase_filter', 'id': '859283120557662208'}, {'start': 65, 'end': 77, 'username': 'swcoastpath', 'id': '66793258'}, {'start': 78, 'end': 85, 'username': 'SonyUK', 'id': '17804411'}, {'start': 103, 'end': 115, 'username': 'VisitDorset', 'id': '59108793'}, {'start': 116, 'end': 131, 'username': 'VisitDorsetBiz', 'id': '730774479358599168'}, {'start': 132, 'end': 146, 'username': 'kasefiltersuk', 'id': '882172754992259078'}, {'start': 147, 'end': 159, 'username': 'kase_filter', 'id': '859283120557662208'}]}","{'username': 'RichardFoxPhoto', 'description': 'Scotland Based Landscape Photographer  | Veterinary Surgeon | https://t.co/5gKn8aeL04… | f-stop Ambassador | Wex Photographer of the Year 2022 & a few other', 'public_metrics': {'followers_count': 5013, 'following_count': 1301, 'tweet_count': 24069, 'listed_count': 104}, 'name': 'RICHARD FOX', 'created_at': '2009-03-30T13:27:51.000Z', 'location': 'Stirling 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f'}",RichardFoxPhoto,Stirling,New Jersey,Morris County,United States,"Morris County,New Jersey",2019,0,0
9.68E+17,"Also, nausea and Lyme disease. https://t.co/yh6zew3K0K",17052728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2018-02-25T03:33:36.000Z,,9.68E+17,everyone,Twitter Web Client,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000583723', 'name': 'College Basketball', 'description': ""Men's college basketball action.""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '925514685088112640', 'name': 'Wildcats at Ducks'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706095585175035904', 'name': ""NCAA Men's Basketball""}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706095632688111616', 'name': 'Pacific 12'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706095675713261568', 'name': 'NCAA Division I'}}, {'domain': {'id': '39', 'name': 'Basketball Game', 'description': 'Sports Event specific to Basketball games'}, 'entity': {'id': '925514685088112640', 'name': 'Wildcats at Ducks'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}]","{'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/yh6zew3K0K', 'expanded_url': 'https://twitter.com/whitneyyadrich/status/967603008988237824', 'display_url': 'twitter.com/whitneyyadrich…'}]}","{'public_metrics': {'followers_count': 1499, 'following_count': 2332, 'tweet_count': 79405, 'listed_count': 46}, 'created_at': '2008-10-29T21:36:44.000Z', 'description': ""Food/politics/law/sports. Friendly crank. Practitioner of drunken bonhomie. 'World's most educated 8th grader' -my wife. Proud Jayhawk. Remarkably tender lover."", 'name': 'Gavin Fritton', 'location': 'Overland Park, KS', 'username': 'gavinesq'}",gavinesq,Overland Park,Kansas,Johnson County,United States,"Johnson County,Kansas",2018,1,1
1.22E+18,"This lyme disease nonsense is a cute cover up for being an addict, nice try Justin 😙",30021206,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-01-09T01:53:18.000Z,,1.22E+18,everyone,Twitter for iPhone,,,"{'annotations': [{'start': 76, 'end': 81, 'probability': 0.977, 'type': 'Person', 'normalized_text': 'Justin'}]}","{'created_at': '2009-04-09T17:03:13.000Z', 'location': 'Madison, WI', 'username': 'MarieAKeith', 'name': 'Marie A. Keith', 'description': 'Midwest mean. \nPhD candidate @CMB_UWMadison studying proprioception in plants (Brachypodium distachyon) 🌾 \nAccount of pop culture musings and lab woes.', 'public_metrics': {'followers_count': 128, 'following_count': 380, 'tweet_count': 2818, 'listed_count': 0}}",MarieAKeith,Madison,Wisconsin,Dane County,United States,"Dane County,Wisconsin",2020,1,1
13312539242,Watch out for tick bites this spring and summer season. Lyme disease is a serious disease transmitted by the deer tick.,21418260,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-05-03T15:58:38.000Z,,13312539242,everyone,Twitter Web Client,,,"{'annotations': [{'start': 56, 'end': 67, 'probability': 0.4534, 'type': 'Other', 'normalized_text': 'Lyme disease'}]}","{'username': 'CrystalStar', 'location': 'Minneapolis, MN', 'description': 'Masterfully formulated herbal supplement blends for people who care about their holistic health & wellness. Crystal Star was started by Dr. Linda Page in 1978.', 'public_metrics': {'followers_count': 1269, 'following_count': 260, 'tweet_count': 2384, 'listed_count': 22}, 'created_at': '2009-02-20T18:09:28.000Z', 'name': 'Crystal Star'}",CrystalStar,Minneapolis,Minnesota,Hennepin County,United States,"Hennepin County,Minnesota",2010,1,1
20595540751,@UnaSpenser @Lyme_Warrior - TY for the RTs and other tweets--sorry I'm not as responsive as normally--still working my way back.,19893071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-08-08T02:27:00.000Z,16035544,20595540751,everyone,Twitter Web Client,,,"{'mentions': [{'start': 0, 'end': 11, 'username': 'UnaSpenser', 'id': '16035544'}, {'start': 12, 'end': 25, 'username': 'Lyme_Warrior', 'id': '34940533'}]}","{'description': 'grieving deaths of some of my dearest; empty & 💔; mostly offline for now, not replying | a duty to birds | she/her | 🌊 get to work', 'public_metrics': {'followers_count': 3147, 'following_count': 2372, 'tweet_count': 322207, 'listed_count': 450}, 'username': 'zebrafinch', 'name': 'z', 'created_at': '2009-02-02T04:28:59.000Z', 'location': 'Washington, DC'}",zebrafinch,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2010,0,0
8002995560,@Luv_LyMe that sucks i havent heard from you got a lil worried,23819236,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-01-20T22:45:20.000Z,24918164,8002949168,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '8002949168'}]",,,"{'public_metrics': {'followers_count': 1762, 'following_count': 1073, 'tweet_count': 147593, 'listed_count': 22}, 'created_at': '2009-03-11T20:04:22.000Z', 'name': 'SINCERE', 'description': ""This is real life whether you're in your own world or not. #NewNYer  IG: i_amsin"", 'username': 'i_amsin', 'location': 'Los Angeles, CA'}",i_amsin,Los Angeles,California,Los Angeles County,United States,"Los Angeles County,California",2010,0,0
