cty_st,tweets_2010,tweets_2011,tweets_2012,tweets_2013,tweets_2014,tweets_2015,tweets_2016,tweets_2017,tweets_2018,tweets_2019,Ctyname,Stname,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019
"Cass County,Nebraska",0,0,0,0,0,0,0,0,0,0,Cass County,Nebraska,0,0,0,0,0,0,0,1,0,1
"Cedar County,Nebraska",0,0,0,0,0,0,0,0,0,0,Cedar County,Nebraska,0,0,0,1,0,0,0,1,0,0
"Chase County,Nebraska",0,0,0,0,0,0,0,0,0,0,Chase County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Cherry County,Nebraska",0,0,0,0,0,0,0,0,0,0,Cherry County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Cheyenne County,Nebraska",0,0,0,0,0,0,0,0,0,0,Cheyenne County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Clay County,Nebraska",0,0,0,0,0,0,0,0,0,0,Clay County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Colfax County,Nebraska",0,0,0,0,0,0,0,0,0,0,Colfax County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Cuming County,Nebraska",0,0,0,1,1,0,0,0,0,0,Cuming County,Nebraska,0,1,1,0,0,0,0,0,0,0
"Custer County,Nebraska",0,0,0,0,0,0,0,0,0,0,Custer County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Dakota County,Nebraska",0,0,0,0,0,0,0,0,0,0,Dakota County,Nebraska,0,0,0,0,0,1,0,0,1,0
"Dawes County,Nebraska",0,0,0,0,0,0,0,0,3,4,Dawes County,Nebraska,0,0,0,0,0,0,1,0,0,0
"Dawson County,Nebraska",0,0,0,0,0,0,0,0,0,1,Dawson County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Deuel County,Nebraska",0,0,0,0,0,0,0,0,0,0,Deuel County,Nebraska,0,0,0,0,0,1,0,0,0,0
"Dixon County,Nebraska",0,0,0,0,0,0,0,0,0,0,Dixon County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Dodge County,Nebraska",0,0,0,0,0,0,0,1,0,1,Dodge County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Douglas County,Nebraska",17,20,31,9,11,33,14,50,45,45,Douglas County,Nebraska,3,3,6,2,3,3,6,4,2,7
"Dundy County,Nebraska",0,0,0,0,0,0,0,0,0,0,Dundy County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Fillmore County,Nebraska",0,0,0,0,0,0,0,0,0,0,Fillmore County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Franklin County,Nebraska",0,0,0,0,0,0,0,0,0,0,Franklin County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Frontier County,Nebraska",1,0,0,0,0,0,0,0,0,0,Frontier County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Furnas County,Nebraska",0,0,0,0,0,0,0,0,0,0,Furnas County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Gage County,Nebraska",0,0,0,4,0,3,1,2,0,1,Gage County,Nebraska,0,0,0,0,0,1,0,0,0,0
"Garden County,Nebraska",0,0,0,0,0,0,0,0,0,0,Garden County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Garfield County,Nebraska",0,0,0,0,0,0,0,0,0,0,Garfield County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Gosper County,Nebraska",0,0,0,0,0,0,0,0,0,0,Gosper County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Grant County,Nebraska",0,0,0,0,0,0,0,0,0,0,Grant County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Greeley County,Nebraska",0,0,0,0,0,0,0,0,0,0,Greeley County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Hall County,Nebraska",0,0,0,0,0,1,0,0,1,1,Hall County,Nebraska,0,1,0,0,0,0,0,1,0,1
"Hamilton County,Nebraska",0,0,0,0,0,0,0,0,0,0,Hamilton County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Harlan County,Nebraska",0,0,0,0,0,0,0,0,0,0,Harlan County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Hayes County,Nebraska",0,0,0,0,0,0,0,0,0,0,Hayes County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Hitchcock County,Nebraska",0,0,0,0,0,0,0,0,0,0,Hitchcock County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Holt County,Nebraska",0,0,0,0,0,0,0,0,0,0,Holt County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Hooker County,Nebraska",0,0,0,0,0,0,0,0,0,0,Hooker County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Howard County,Nebraska",0,0,0,0,0,0,0,0,0,0,Howard County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Jefferson County,Nebraska",0,0,0,0,2,4,0,0,0,2,Jefferson County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Johnson County,Nebraska",0,0,0,0,0,0,0,0,0,0,Johnson County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Kearney County,Nebraska",0,0,2,1,0,1,1,0,2,3,Kearney County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Keith County,Nebraska",0,0,0,0,0,2,0,2,1,0,Keith County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Keya Paha County,Nebraska",0,0,0,0,0,0,0,0,0,0,Keya Paha County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Kimball County,Nebraska",0,0,0,0,0,0,0,0,0,0,Kimball County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Knox County,Nebraska",0,0,0,0,0,0,0,0,0,1,Knox County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Lancaster County,Nebraska",2,7,14,17,21,20,16,16,12,33,Lancaster County,Nebraska,3,4,6,3,2,2,1,1,6,0
"Lincoln County,Nebraska",0,0,0,0,0,0,0,2,0,0,Lincoln County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Logan County,Nebraska",0,0,0,0,0,0,0,0,0,0,Logan County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Loup County,Nebraska",0,0,0,0,0,0,0,0,0,0,Loup County,Nebraska,0,0,0,0,0,0,0,0,0,0
"McPherson County,Nebraska",0,0,0,0,0,0,0,0,0,0,McPherson County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Madison County,Nebraska",1,0,0,0,0,1,0,0,0,0,Madison County,Nebraska,0,0,0,0,0,1,0,0,0,0
"Merrick County,Nebraska",0,1,0,0,0,0,0,0,0,0,Merrick County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Morrill County,Nebraska",0,1,0,0,0,0,0,0,0,0,Morrill County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Nance County,Nebraska",0,0,0,0,0,0,0,0,0,0,Nance County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Nemaha County,Nebraska",0,0,0,0,0,0,0,0,0,0,Nemaha County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Nuckolls County,Nebraska",0,0,0,0,0,0,0,0,0,0,Nuckolls County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Otoe County,Nebraska",0,0,0,0,1,0,1,0,0,0,Otoe County,Nebraska,0,0,0,0,0,0,0,0,1,0
"Pawnee County,Nebraska",0,0,0,0,0,0,0,0,1,0,Pawnee County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Perkins County,Nebraska",0,0,0,0,0,0,0,0,0,0,Perkins County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Phelps County,Nebraska",0,0,0,0,0,0,0,0,0,0,Phelps County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Pierce County,Nebraska",0,0,0,0,0,0,0,0,0,0,Pierce County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Platte County,Nebraska",0,0,0,0,0,0,0,1,0,0,Platte County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Polk County,Nebraska",0,0,0,0,0,0,0,0,0,0,Polk County,Nebraska,0,0,0,0,0,0,0,1,0,0
"Red Willow County,Nebraska",0,0,0,0,0,0,0,0,1,0,Red Willow County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Richardson County,Nebraska",0,0,0,0,0,0,0,1,0,0,Richardson County,Nebraska,0,0,1,0,0,0,0,0,0,0
"Rock County,Nebraska",0,0,0,0,0,0,0,0,0,0,Rock County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Saline County,Nebraska",2,4,12,5,18,7,8,11,14,21,Saline County,Nebraska,0,0,0,1,0,0,0,0,0,0
"Sarpy County,Nebraska",0,0,0,0,1,6,2,4,4,6,Sarpy County,Nebraska,1,0,1,2,2,1,4,1,3,1
"Saunders County,Nebraska",0,0,0,1,0,0,0,0,0,4,Saunders County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Scotts Bluff County,Nebraska",0,0,0,0,1,0,0,1,0,1,Scotts Bluff County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Seward County,Nebraska",0,0,1,0,0,0,0,1,0,1,Seward County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Sheridan County,Nebraska",0,0,0,0,0,0,0,0,0,0,Sheridan County,Nebraska,0,1,0,0,0,0,0,0,1,0
"Sherman County,Nebraska",0,0,0,0,0,0,0,0,0,0,Sherman County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Sioux County,Nebraska",0,0,0,0,0,0,0,0,0,0,Sioux County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Stanton County,Nebraska",0,0,0,0,0,0,0,0,0,0,Stanton County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Thayer County,Nebraska",0,0,0,0,0,1,0,0,1,0,Thayer County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Thomas County,Nebraska",0,0,0,0,0,0,0,0,0,0,Thomas County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Thurston County,Nebraska",0,0,0,0,0,0,0,0,0,0,Thurston County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Valley County,Nebraska",0,0,0,0,0,0,0,0,0,0,Valley County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Washington County,Nebraska",0,0,1,0,0,0,0,0,0,94,Washington County,Nebraska,0,1,0,1,0,0,0,1,0,0
"Wayne County,Nebraska",0,0,0,0,0,0,0,0,0,0,Wayne County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Webster County,Nebraska",0,0,0,0,0,0,0,0,0,0,Webster County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Wheeler County,Nebraska",0,0,0,0,0,0,0,0,0,0,Wheeler County,Nebraska,0,0,0,0,0,0,0,0,0,0
"York County,Nebraska",0,0,0,0,0,0,0,0,0,0,York County,Nebraska,1,0,0,0,0,0,1,0,0,0
"Nebraska,Nebraska",0,0,0,0,0,0,0,0,0,0,Nebraska,Nebraska,0,0,0,0,0,1,0,1,0,0
"Churchill County,Nevada",0,0,0,0,0,0,0,0,2,0,Churchill County,Nevada,0,0,0,0,0,0,0,0,0,2
"Clark County,Nevada",48,79,125,142,264,469,289,246,182,134,Clark County,Nevada,1,3,3,7,3,5,12,12,9,11
"Douglas County,Nevada",0,1,0,0,0,0,2,1,2,1,Douglas County,Nevada,0,0,0,0,0,0,1,0,0,0
"Elko County,Nevada",0,0,0,0,1,22,16,0,2,1,Elko County,Nevada,0,0,1,3,1,0,0,0,0,0
"Esmeralda County,Nevada",0,0,0,1,0,0,0,4,0,0,Esmeralda County,Nevada,0,0,0,1,0,0,0,0,0,0
"Eureka County,Nevada",0,0,0,0,1,2,1,1,0,1,Eureka County,Nevada,0,0,0,0,0,0,0,0,0,0
"Humboldt County,Nevada",0,0,0,0,0,0,1,0,0,0,Humboldt County,Nevada,0,0,0,0,0,0,0,0,0,0
"Lander County,Nevada",0,0,0,0,0,0,0,0,0,0,Lander County,Nevada,0,0,0,0,0,0,0,0,0,0
"Lincoln County,Nevada",0,0,0,6,1,2,0,3,1,3,Lincoln County,Nevada,0,0,0,0,0,0,0,0,0,0
"Lyon County,Nevada",0,1,0,0,0,0,0,1,0,1,Lyon County,Nevada,0,0,0,0,0,0,0,1,1,0
"Mineral County,Nevada",0,0,0,0,0,0,0,0,0,0,Mineral County,Nevada,0,0,0,0,0,0,0,0,0,0
"Nye County,Nevada",0,0,0,1,3,1,1,1,1,0,Nye County,Nevada,0,0,0,1,0,0,0,0,0,1
"Pershing County,Nevada",0,0,0,0,0,1,0,1,0,0,Pershing County,Nevada,0,0,0,0,0,0,0,1,0,0
"Storey County,Nevada",0,0,0,0,0,1,0,0,0,0,Storey County,Nevada,0,0,0,1,1,0,0,0,0,0
"Washoe County,Nevada",3,30,29,28,50,49,56,66,113,74,Washoe County,Nevada,1,1,2,3,1,2,2,1,3,1
"White Pine County,Nevada",0,0,1,1,3,2,2,1,1,3,White Pine County,Nevada,0,0,0,0,0,0,0,0,0,0
"Carson City,Nevada",0,0,0,0,0,0,0,0,0,0,Carson City,Nevada,0,1,0,0,0,0,0,2,0,1
"Nevada,Nevada",0,0,0,0,0,0,0,0,0,0,Nevada,Nevada,0,0,4,0,0,0,0,0,1,1
"Belknap County,New Hampshire",7,61,44,26,47,48,20,11,11,0,Belknap County,New Hampshire,34,42,29,47,25,20,36,61,41,72
"Carroll County,New Hampshire",0,2,7,3,3,4,3,2,3,5,Carroll County,New Hampshire,35,53,48,60,14,12,35,68,73,96
"Cheshire County,New Hampshire",5,5,5,5,5,3,2,14,6,4,Cheshire County,New Hampshire,29,61,43,72,40,30,33,52,38,75
"Coos County,New Hampshire",0,0,1,0,1,0,0,1,5,2,Coos County,New Hampshire,5,10,5,2,4,2,7,8,5,10
"Grafton County,New Hampshire",6,11,16,11,24,31,26,33,17,33,Grafton County,New Hampshire,45,40,42,78,26,27,41,64,81,119
"Hillsborough County,New Hampshire",24,29,48,111,75,2523,885,54,48,34,Hillsborough County,New Hampshire,423,386,425,499,136,123,215,374,395,419
"Merrimack County,New Hampshire",10,8,24,21,31,50,130,58,303,263,Merrimack County,New Hampshire,109,107,126,147,92,83,117,220,190,250
"Rockingham County,New Hampshire",28,15,43,41,23,32,30,59,32,19,Rockingham County,New Hampshire,500,422,546,523,222,142,257,317,351,415
"Strafford County,New Hampshire",3,43,9,27,20,42,32,40,12,13,Strafford County,New Hampshire,137,156,171,212,86,65,100,113,170,159
"Sullivan County,New Hampshire",0,2,0,1,3,2,1,3,2,1,Sullivan County,New Hampshire,22,22,15,39,29,12,11,41,33,74
"New Hampshire,New Hampshire",0,0,0,0,0,0,0,0,0,0,New Hampshire,New Hampshire,0,0,0,8,50,13,39,63,51,21
"Atlantic County,New Jersey",2,2,7,7,5,11,8,10,12,15,Atlantic County,New Jersey,124,123,97,67,101,114,93,66,75,94
"Bergen County,New Jersey",2,17,41,66,43,80,55,63,56,47,Bergen County,New Jersey,166,221,183,241,212,275,279,303,232,196
"Burlington County,New Jersey",3,5,22,41,24,26,19,50,68,93,Burlington County,New Jersey,246,233,260,211,196,258,280,227,186,234
"Camden County,New Jersey",31,21,32,40,39,52,43,87,97,56,Camden County,New Jersey,9,89,88,129,113,138,123,159,157,80
"Cape May County,New Jersey",17,6,13,8,18,10,11,25,136,47,Cape May County,New Jersey,27,43,41,26,12,27,19,22,31,26
"Cumberland County,New Jersey",0,1,1,0,1,13,1,4,8,0,Cumberland County,New Jersey,97,84,88,60,60,86,98,99,81,63
"Essex County,New Jersey",8,18,34,21,14,34,31,65,35,116,Essex County,New Jersey,146,147,121,131,114,165,158,207,167,113
"Gloucester County,New Jersey",5,5,9,18,28,32,49,76,28,24,Gloucester County,New Jersey,112,134,138,101,124,128,119,124,109,140
"Hudson County,New Jersey",9,23,48,43,28,34,66,83,80,25,Hudson County,New Jersey,40,28,26,49,44,54,50,72,26,24
"Hunterdon County,New Jersey",19,9,7,2,4,21,10,34,8,6,Hunterdon County,New Jersey,323,440,207,225,89,456,210,444,335,339
"Mercer County,New Jersey",3,11,18,26,51,61,178,67,43,41,Mercer County,New Jersey,158,217,141,141,143,249,262,222,165,186
"Middlesex County,New Jersey",7,34,34,46,29,42,112,280,138,97,Middlesex County,New Jersey,134,221,158,160,220,288,303,321,154,171
"Monmouth County,New Jersey",27,21,43,72,56,69,77,81,45,86,Monmouth County,New Jersey,336,356,337,372,439,530,492,550,506,368
"Morris County,New Jersey",3,12,14,37,23,34,91,53,64,29,Morris County,New Jersey,479,478,401,558,408,572,539,649,472,425
"Ocean County,New Jersey",8,8,29,37,15,67,70,50,106,47,Ocean County,New Jersey,249,222,204,210,232,290,274,302,290,225
"Passaic County,New Jersey",11,6,12,936,399,194,55,27,21,15,Passaic County,New Jersey,177,173,172,180,190,244,204,165,149,132
"Salem County,New Jersey",0,0,1,0,4,7,2,6,4,2,Salem County,New Jersey,30,65,53,52,19,37,32,45,58,46
"Somerset County,New Jersey",9,3,13,32,14,14,26,21,5,34,Somerset County,New Jersey,204,171,251,215,144,258,216,280,225,200
"Sussex County,New Jersey",3,5,5,4,14,19,26,55,40,25,Sussex County,New Jersey,399,442,335,347,258,309,260,331,246,251
"Union County,New Jersey",3,5,7,9,12,23,43,37,17,23,Union County,New Jersey,67,89,76,78,59,107,95,110,92,62
"Warren County,New Jersey",4,2,2,5,7,10,2,7,5,1,Warren County,New Jersey,188,282,196,213,108,269,243,393,244,242
"New Jersey,New Jersey",0,0,0,0,0,0,0,0,0,0,New Jersey,New Jersey,1,4,3,0,1,1,1,1,0,2
"Bernalillo County,New Mexico",12,50,43,23,32,71,82,184,40,33,Bernalillo County,New Mexico,4,1,1,3,0,0,0,0,0,5
"Catron County,New Mexico",0,0,0,0,0,0,0,0,4,0,Catron County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Chaves County,New Mexico",0,0,1,3,3,0,3,2,3,2,Chaves County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Cibola County,New Mexico",0,0,0,0,0,0,0,0,0,0,Cibola County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Colfax County,New Mexico",0,1,2,0,0,0,0,1,1,1,Colfax County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Curry County,New Mexico",0,0,0,0,0,0,0,1,0,1,Curry County,New Mexico,0,0,0,0,0,0,0,0,1,0
"De Baca County,New Mexico",0,0,0,0,0,0,0,0,0,0,De Baca County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Doña Ana County,New Mexico",1,1,2,4,2,3,16,3,4,3,Doña Ana County,New Mexico,0,0,0,1,0,0,0,1,0,0
"Eddy County,New Mexico",1,0,0,0,0,0,0,0,0,0,Eddy County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Grant County,New Mexico",0,0,1,4,0,1,3,0,0,0,Grant County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Guadalupe County,New Mexico",0,0,0,0,0,0,0,0,0,0,Guadalupe County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Harding County,New Mexico",0,0,0,0,0,0,0,0,0,0,Harding County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Hidalgo County,New Mexico",0,0,0,0,0,0,0,0,0,0,Hidalgo County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Lea County,New Mexico",0,0,3,0,1,1,4,0,0,0,Lea County,New Mexico,0,0,0,0,0,0,0,0,1,0
"Lincoln County,New Mexico",0,0,0,0,0,0,0,0,0,0,Lincoln County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Los Alamos County,New Mexico",0,1,0,2,1,1,0,1,0,2,Los Alamos County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Luna County,New Mexico",0,0,0,0,0,0,0,0,0,0,Luna County,New Mexico,0,0,0,0,0,0,0,0,0,0
"McKinley County,New Mexico",0,0,0,0,0,0,0,0,0,0,McKinley County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Mora County,New Mexico",0,0,0,0,0,0,0,0,0,0,Mora County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Otero County,New Mexico",0,0,1,0,0,0,0,0,0,0,Otero County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Quay County,New Mexico",0,0,0,0,0,0,0,0,0,1,Quay County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Rio Arriba County,New Mexico",0,1,0,0,2,3,1,0,0,0,Rio Arriba County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Roosevelt County,New Mexico",0,0,0,0,0,0,0,0,0,0,Roosevelt County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Sandoval County,New Mexico",1,4,5,4,3,118,7,2,2,1,Sandoval County,New Mexico,0,0,0,0,0,0,0,1,0,0
"San Juan County,New Mexico",1,4,4,8,1,7,3,11,15,18,San Juan County,New Mexico,0,1,0,0,0,0,0,0,0,0
"San Miguel County,New Mexico",0,0,0,0,0,2,0,1,0,0,San Miguel County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Santa Fe County,New Mexico",10,13,12,24,47,19,36,17,22,28,Santa Fe County,New Mexico,1,3,0,1,0,0,1,1,0,2
"Sierra County,New Mexico",0,0,0,0,2,2,1,4,2,1,Sierra County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Socorro County,New Mexico",0,0,0,1,2,1,0,0,2,1,Socorro County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Taos County,New Mexico",0,0,0,10,12,155,158,1,4,2,Taos County,New Mexico,0,1,0,1,0,0,0,0,0,0
"Torrance County,New Mexico",0,0,0,0,0,1,0,0,1,0,Torrance County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Union County,New Mexico",0,0,0,0,0,0,0,0,0,1,Union County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Valencia County,New Mexico",1,0,0,1,0,0,17,0,0,0,Valencia County,New Mexico,0,0,0,0,0,0,0,0,0,0
"New Mexico,New Mexico",0,0,0,0,0,0,0,0,0,0,New Mexico,New Mexico,0,0,0,0,0,0,0,0,0,0
"Albany County,New York",22,36,46,84,128,149,154,135,150,86,Albany County,New York,157,364,114,123,104,129,53,155,116,143
"Allegany County,New York",0,1,1,0,0,4,1,5,9,3,Allegany County,New York,6,3,4,3,1,6,4,14,5,14
"Bronx County,New York",0,0,0,0,0,0,0,0,0,0,Bronx County,New York,57,39,32,47,49,46,51,47,34,25
"Broome County,New York",4,2,8,26,49,40,32,74,70,68,Broome County,New York,22,62,64,109,65,47,63,100,56,76
"Cattaraugus County,New York",3,2,3,3,2,1,0,1,1,0,Cattaraugus County,New York,3,6,3,4,5,12,12,29,17,51
"Cayuga County,New York",0,1,4,2,3,4,4,7,4,9,Cayuga County,New York,2,2,3,12,7,11,7,20,7,36
"Chautauqua County,New York",1,0,0,1,5,11,6,8,7,4,Chautauqua County,New York,3,7,6,9,6,2,4,4,9,31
"Chemung County,New York",2,2,12,9,15,24,21,39,46,20,Chemung County,New York,1,7,6,25,30,62,94,115,21,8
"Chenango County,New York",0,0,0,2,0,1,3,1,5,0,Chenango County,New York,8,20,14,34,37,63,44,127,83,29
"Clinton County,New York",0,0,0,2,3,1,5,12,8,3,Clinton County,New York,9,13,9,38,25,22,30,55,42,61
"Columbia County,New York",4,2,5,17,17,14,18,9,7,16,Columbia County,New York,220,238,183,216,185,238,202,237,129,188
"Cortland County,New York",1,0,2,1,0,2,0,1,6,5,Cortland County,New York,4,4,7,8,14,11,25,46,22,92
"Delaware County,New York",0,1,3,3,5,1,2,6,3,5,Delaware County,New York,8,10,13,23,25,48,55,124,38,50
"Dutchess County,New York",12,18,177,133,143,275,130,180,176,112,Dutchess County,New York,206,205,132,173,225,171,132,194,292,275
"Erie County,New York",15,27,45,99,49,69,82,119,135,130,Erie County,New York,15,14,11,21,30,23,53,89,66,31
"Essex County,New York",2,0,3,3,4,5,8,10,8,5,Essex County,New York,24,16,22,83,32,45,75,61,17,36
"Franklin County,New York",0,1,1,0,9,7,6,13,9,3,Franklin County,New York,7,9,7,18,9,12,15,41,23,68
"Fulton County,New York",0,4,4,3,3,2,1,5,1,2,Fulton County,New York,3,8,9,23,13,24,6,40,29,78
"Genesee County,New York",0,0,4,0,2,3,2,2,3,2,Genesee County,New York,0,1,1,2,4,10,6,6,6,14
"Greene County,New York",1,5,11,1,7,3,4,3,3,2,Greene County,New York,127,148,114,204,131,156,121,152,69,83
"Hamilton County,New York",0,0,0,0,1,1,2,1,0,3,Hamilton County,New York,1,0,0,1,1,1,2,1,1,2
"Herkimer County,New York",1,1,1,1,1,2,1,1,2,4,Herkimer County,New York,9,12,23,38,20,35,25,48,31,46
"Jefferson County,New York",2,5,31,24,25,26,18,37,35,28,Jefferson County,New York,30,44,43,101,29,18,15,19,14,31
"Kings County,New York",0,0,0,0,0,0,0,0,0,0,Kings County,New York,156,178,125,245,285,331,322,381,281,281
"Lewis County,New York",0,0,0,2,1,1,1,1,2,3,Lewis County,New York,3,2,7,7,4,9,16,19,14,43
"Livingston County,New York",0,0,0,0,0,1,2,1,4,1,Livingston County,New York,1,5,1,4,1,2,3,14,13,43
"Madison County,New York",1,1,0,1,4,4,1,4,7,3,Madison County,New York,8,14,6,35,7,17,29,67,57,82
"Monroe County,New York",9,20,42,77,55,107,220,90,108,199,Monroe County,New York,13,22,40,89,60,45,53,85,45,37
"Montgomery County,New York",0,0,3,4,1,4,5,5,7,2,Montgomery County,New York,23,30,20,26,18,22,14,42,49,57
"Nassau County,New York",14,42,34,38,38,63,55,117,72,53,Nassau County,New York,21,30,14,25,25,44,48,30,31,29
"New York County,New York",44,42,73,84,174,94,126,146,149,185,New York County,New York,362,352,262,308,337,326,322,383,264,286
"Niagara County,New York",0,1,4,10,13,15,12,28,16,14,Niagara County,New York,4,1,1,5,7,5,0,7,2,3
"Oneida County,New York",1,1,8,5,10,19,10,22,27,51,Oneida County,New York,18,49,36,82,41,32,13,20,24,29
"Onondaga County,New York",13,23,46,103,67,89,38,112,76,102,Onondaga County,New York,29,86,24,45,40,43,18,66,71,38
"Ontario County,New York",0,3,4,2,4,8,6,14,28,12,Ontario County,New York,5,2,7,18,15,26,21,62,34,37
"Orange County,New York",173,156,86,77,139,111,94,80,78,68,Orange County,New York,241,316,189,257,194,206,166,158,145,115
"Orleans County,New York",0,1,1,0,0,3,0,4,4,4,Orleans County,New York,0,0,0,4,2,3,2,2,5,6
"Oswego County,New York",1,0,4,3,7,4,5,5,9,10,Oswego County,New York,5,8,17,56,35,51,76,125,34,40
"Otsego County,New York",0,0,1,2,7,10,3,14,11,11,Otsego County,New York,17,35,32,63,53,39,39,88,45,90
"Putnam County,New York",1,3,9,10,4,64,21,35,20,19,Putnam County,New York,61,102,76,125,98,122,113,129,168,121
"Queens County,New York",0,0,0,0,0,0,0,0,0,0,Queens County,New York,118,117,88,104,103,114,128,149,85,111
"Rensselaer County,New York",15,17,10,45,24,34,109,29,26,23,Rensselaer County,New York,148,281,214,310,196,229,188,226,107,170
"Richmond County,New York",0,0,0,0,0,0,0,0,0,0,Richmond County,New York,34,45,35,39,75,121,123,123,88,53
"Rockland County,New York",5,20,12,24,24,23,23,57,44,32,Rockland County,New York,99,96,88,108,99,126,53,49,48,48
"St. Lawrence County,New York",0,2,6,3,8,6,31,12,5,1,St. Lawrence County,New York,33,40,50,155,111,53,57,93,33,88
"Saratoga County,New York",6,12,14,36,37,43,28,51,29,26,Saratoga County,New York,104,170,136,207,67,124,106,121,77,126
"Schenectady County,New York",3,19,31,64,53,54,20,14,11,5,Schenectady County,New York,23,30,18,29,23,38,32,29,19,22
"Schoharie County,New York",0,0,1,1,0,8,1,3,0,3,Schoharie County,New York,14,29,12,31,20,33,30,59,73,78
"Schuyler County,New York",0,1,1,0,6,6,4,32,28,12,Schuyler County,New York,4,7,14,34,9,26,20,46,24,39
"Seneca County,New York",0,0,1,0,6,14,3,3,8,5,Seneca County,New York,0,8,4,4,2,8,12,18,12,27
