,full_name,id
14,"New York, USA",94965b2c45386f87
15,"Florida, USA",4ec01c9dbc693497
16,"Bartlett, TN",c4ad9757e682a583
17,"Radford, VA",a265d5d344dbd61d
18,"Clinton, MD",63c27109cee3362f
19,"Newnan, GA",00a0d2e62d54ed89
20,"Portola Valley, CA",025f62e9f9508d72
21,"Seabreeze, FL",00b482f777959cc0
22,"Greenacres, FL",be925761a3187f65
23,"Boston, MA",67b98f17fdcf20be
24,"Potomac, MD",6a83705c6ef0b6b0
25,"Hummelstown, PA",ff313fbb39ef4607
26,"Montgomery Village, MD",017a75c0406737c7
27,"Boca Raton, FL",d1cd39353c51904d
28,"Mill Valley, CA",77fcb96a24077038
29,"Alaska, USA",07179f4fe0500a32
30,"Richardson, TX",bc7f3267d2efaf40
31,"New Hampshire, USA",226b21641df42460
32,"Watertown, NY",d4930fd3a1388ef1
33,"Mint Hill, NC",04e683accecac89d
34,"Maryland, USA",dea1eac2d7ef8878
35,"Chappaqua, NY",009992f3220547c9
36,"Alum Rock, CA",277b4360183b5d75
37,"New Haven, CT",795003fb11ee9829
38,"Framingham, MA",dbd1411661903bb0
39,Mingo Creek County Park,07d9e44d53487000
40,"Natick, MA",003a365b39428a40
41,"Plano, TX",488da0de4c92ac8e
42,"Rocky Hill, CT",0087044712e427d4
43,"Blacksburg, VA",820684853e0f1eb6
44,"Groton, CT",280ad9d1d1fe1d71
45,"Newark, NJ",fa3435044b52ecc7
46,"Five Points, OH",92ece453327a4d54
47,"Norwich, CT",ca059e12283afa1e
48,"Queens, NY",00c39537733fa112
49,"Minneapolis, MN",8e9665cec9370f0f
50,"Camarillo, CA",689083f5b4e488b4
51,"North Potomac, MD",4374fee986656d2f
52,"North Carolina, USA",3b98b02fba3f9753
53,"Michigan, USA",67d92742f1ebf307
54,Hadlyme Country Store,07d9d55848886001
55,"Merrimack, NH",000a400a1aba18e8
56,"Las Vegas, NV",5c2b5e46ab891f07
57,"North Tustin, CA",002c095d059ebf44
58,"Dallas, TX",18810aa5b43e76c7
59,"Pennsylvania, USA",dd9c503d6c35364b
60,"Riverside, CT",01ca6b325930d4fb
61,"Kyle, TX",94ef42cc204d5195
62,"Durham, NC",bced47a0c99c71d0
63,"College Park, MD",e4c17912c815124d
64,"Hudson, MA",7af2a905c9d6132a
65,"St Paul, MN",60e2c37980197297
66,"Agawam, MA",1853a23eb7615e2d
67,"Somerville, MA",ae845a49091f2727
68,"Quincy, MA",7948fec74f58e8cd
69,"Delaware, OH",0122033a364ebdac
70,First Congregational Church Of Old Lyme,07d9cb0930c85001
71,"Murphy, TX",015f7b57645e0238
72,"Marlborough, MA",fbe7a12a76a49216
73,"Indiana, USA",1010ecfa7d3a40f8
74,"Virginia, USA",5635c19c2b5078d1
75,"Middletown, NJ",0102611f55c5f14b
76,"Garland, TX",7c01d867b8e8c494
77,"San Tan Valley, AZ",002b06ee2655168a
78,"Stratford, CT",9133850ec8827e0a
79,"Five Corners, WA",5d2456d6a8ee247d
80,"Greenwich, CT",005bdbe763d96c1d
81,"Vermont, USA",9aa25269f04766ab
82,"Westbrook Center, CT",009c8eac35ebae31
83,"Colonial Park, PA",a9d7384c4baa4511
84,"Manhattan, NY",01a9a39529b27f36
85,"Galveston, TX",632eeebc87aecd57
86,"Salt Lake City, UT",bd7c511e9f8bc5da
87,"Austin, TX",c3f37afa9efcf94b
88,"Hamden, CT",016ee40b5590c45a
89,"Cave Spring, VA",57503ee52824a24c
90,"Lake Pocotopaug, CT",b3bb153ed41fbba6
91,East Hampton High School,108001b2ecd46005
92,"Silver Firs, WA",003314b86e295845
93,"New Fairfield, CT",00b6bb38083ea0c0
94,"Billings, MT",662aa8db4557a744
95,"Corning, CA",97a92e99cf240467
96,"Orchard Park, NY",00f0112125d013dc
97,"Stonegate, CO",acaa7e6723823030
98,"Spring Hill, FL",68042baafa8b7e0a
99,"Oregon, USA",df7fd3a3b9eff7ee
100,"Highview, KY",db928fb47a6c40ca
101,"Colorado, USA",e21c8e4914eef2b3
102,"Oakland, CA",ab2f2fac83aa388d
103,"Meriden, CT",b5b8c8c3b9775063
104,"Philadelphia, PA",e4a0d228eb6be76b
105,New Britain Stadium,07d9d2322c081001
106,"Amherst, NY",7dabbf75534f6cee
107,"Parkville, MD",3382e2a4c2b3fd91
108,"Freehold, NJ",7ffbe5f2df7fa020
109,"El Cajon, CA",b82fa51f6957a1eb
110,"Roeland Park, KS",fe6267019d9aab1c
111,"Marshfield, MA",74f5dce716bb4008
112,"Winter Gardens, CA",0164a99dd4ce91a4
113,"Waterford, CT",01a04a3016dfccf7
114,"Hemet, CA",0807c31007ea6b4b
115,"Los Angeles, CA",3b77caf94bfc81fe
116,"Kewaskum, WI",55936152eda3977f
117,"Kentucky, USA",6ffcf3b0b904bbcb
118,"Baltimore, MD",c0b8e8dc81930292
119,"Highlands, NJ",ad87de7d13d41fa3
120,East Lyme High School,07d9e47584484000
121,"Cumberland Center, ME",015b57d96e07430c
122,"Chicago, IL",1d9a5370a355ab0c
123,"Denver, CO",b49b3053b5c25bf5
124,"Berkeley, CA",5ef5b7f391e30aff
125,"San Jose, CA",7d62cffe6f98f349
126,"Charlotte Amalie, Virgin Islands",01f241ac024aa908
127,"Youngstown, OH",6e276f099bcab5b5
128,"Baxter, MN",00f0bcb04c0518a1
129,"Peachtree City, GA",fab01c4d14587744
130,"Carbondale, IL",20d0abc87d11501a
131,"Raleigh, NC",161d2f18e3a0445a
132,"Seattle, WA",300bcc6e23a88361
133,"Morristown, NJ",54719aecdeecbbe8
134,"Wakefield, MA",cf848080bb26dc39
135,"Noank, CT",002e8043487fc2bb
136,"Kulpmont, PA",04ebe4fcb2220dad
137,"St Louis, MO",0570f015c264cbd9
138,"New Hope, PA",79fad64bb3db6c1a
139,"Bloomfield, NJ",dc4ad595a56393ac
140,"Sioux Falls, SD",3605db70c687a01d
141,"Sunnyvale, CA",45cadd6ef118ec9f
142,"Valley Stream, NY",a6bb3ed9f8ccb4a2
143,"Bloomsburg, PA",1862782bb20740eb
144,Upper Connecticut Valley Hospital,07d9e6851b480000
145,"Vancouver, WA",5a16f6443a850916
146,"Branford, CT",01e2c8c75b1868ca
147,"New Mexico, USA",71d65c0e6d94efab
148,"Minnesota, USA",9807c5c5f7a2c6ce
149,"Middletown, CT",8c814b789b5f7574
150,"Colchester, CT",019f214344e13e7e
151,"California, USA",fbd6d2f5a4e4a15e
152,"Walkertown, NC",aecb0fa61581cbb7
153,"St Louis Park, MN",464221381fb3f7c1
154,"Burbank, CA",b0b79caecef59fb5
155,"San Antonio, TX",3df4f427b5a60fea
156,"Valley, AL",dd5d995aeda1ccf8
157,"Paradise, NV",8fa6d7a33b83ef26
158,"Buffalo, NY",a307591cd0413588
159,"Folly Beach, SC",4b2adb5af5b927e3
160,"Alabama, USA",288de3df481163e8
161,"Bridgeport, CT",7714f2c70ed66321
162,"Virginia Beach, VA",84229b03659050aa
163,"Boulder, CO",fd70c22040963ac7
164,Mountain High Ski Resort (East),07d9e57a0cc86002
165,"Warren, OH",579f9e4d93c529b1
166,"Houston, TX",1c69a67ad480e1b1
167,"Pike Creek, DE",51b99055e77ef76b
168,"Alexandria, VA",d6819fe60643ebc1
169,"Encinitas, CA",1f6b47c3f3352385
170,"Fremont, CA",30344aecffe6a491
171,"Greensboro, NC",a6c257c61f294ec1
172,"Ann Arbor, MI",92b2158a6d509767
173,"Trenton, NJ",74767081120f9b42
174,"St Petersburg, FL",5d231ed8656fcf5a
175,"Coxsackie, NY",01d98305215a7937
176,"Jefferson, OH",1056801de5545af5
177,"Round Rock, TX",00c44eeb126d2fcd
178,"Webster, NY",01e5198d558fc4d5
179,"Tennessee, USA",7f7d58e5229c6b6c
180,"Delaware, USA",3f5897b87d2bf56c
181,"Orlando, FL",55b4f9e5c516e0b6
182,"Hillsdale, NC",00f86a6c7bcbd007
183,"Charlotte, NC",512a8a4a4c4b4be0
184,"Syracuse, NY",138181506c13418e
185,"Fair Oaks, GA",a80d3803a636a10f
186,"Kansas, USA",27c45d804c777999
187,"Jersey City, NJ",b046074b1030a44d
188,"Gloucester City, NJ",7c6845d4f5897da3
189,"Oakdale, MN",8dc3b0709714ce66
190,"Beverly, MA",7dea5f8c907d1ea2
191,"Henderson, NV",0e2242eb8691df96
192,"Kenosha, WI",6359ef285f710052
193,"Wisconsin, USA",7dc5c6d3bfb10ccc
194,"Portland, ME",34b5e468ea4e8110
195,"Lisbon, ME",01e0be7977158fbb
196,"Waltham, MA",0633ab4aa27b0bf7
197,"Pleasanton, CA",ad4876a662119b74
198,"San Clemente, CA",97467526c304c5db
199,"Ashwaubenon, WI",04ab128abc58632a
200,"New London, CT",6e9c054da607b539
201,"Georgia, USA",7142eb97ae21e839
202,"Sandy Springs, GA",b077585758242faa
0,"Brooklyn, NY",011add077f4d2da3
1,"New Hampshire, USA",226b21641df42460
2,"Maryland, USA",dea1eac2d7ef8878
3,"Durham, NC",bced47a0c99c71d0
4,"Connecticut, USA",e86b380cfefcced5
5,"Seattle, WA",300bcc6e23a88361
6,"Manhattan, NY",01a9a39529b27f36
7,"Rialto, CA",5a507bb876cb216f
8,"New Jersey, USA",65b4760a2b411e11
9,"Richardson, TX",bc7f3267d2efaf40
10,"La Quinta, CA",012cf25774f836cd
11,"Matawan, NJ",a7cdc3f10586dc66
12,"Hillsborough, NC",01b9eb2c198acccb
13,"Riverside, CT",01ca6b325930d4fb
14,"Oceanside, CA",1cf657005480e70e
15,"Magnolia, MS",012c57692967d4e5
16,"Los Angeles, CA",3b77caf94bfc81fe
17,"Boca Raton, FL",d1cd39353c51904d
18,Theta Phi Alpha,07d9d4261e083002
19,"Pittsburgh, PA",946ccd22e1c9cda1
20,"Pleasanton, CA",ad4876a662119b74
21,"Woburn, MA",a64cfaa1b1bfe4da
22,"Pennsylvania, USA",dd9c503d6c35364b
23,"Alaska, USA",07179f4fe0500a32
24,"Ellicott City, MD",515586774402eacb
25,"Chicago, IL",1d9a5370a355ab0c
26,"Philadelphia, PA",e4a0d228eb6be76b
27,"North Tustin, CA",002c095d059ebf44
28,"Kentucky, USA",6ffcf3b0b904bbcb
29,"Cheshire, CT",2c440fa845f602fa
30,"Florida, USA",4ec01c9dbc693497
31,"New Providence, NJ",42333d5a509e9bc3
32,"Indianapolis, IN",018929347840059e
33,"Anchorage, AK",7a863bb88e5bb33c
34,"San Diego, CA",a592bd6ceb1319f7
35,"Cinnaminson, NJ",01b0b0510afc9b5a
36,"Wake Forest, NC",01e2c29e3bad4178
37,"New York, USA",94965b2c45386f87
38,"Birmingham, AL",92220986b9dfd67d
39,"Tacoma, WA",2dbbd1540f814343
40,"Agawam, MA",1853a23eb7615e2d
41,"Delaware, USA",3f5897b87d2bf56c
42,"Marcus Hook, PA",64afb4ec8bba95f9
43,"Vancouver, WA",5a16f6443a850916
44,"San Antonio, TX",3df4f427b5a60fea
45,"San Francisco, CA",5a110d312052166f
46,"Lake Butler, FL",0052cdde03f2eadb
47,"West Virginia, USA",2d83c71ce16cd187
48,"Woods Cross, UT",3922d958b2894b76
49,"Johnson City, TN",4185eba3c7183f0b
50,"West Nottingham, MD",001934d95f2463eb
51,"Vermont, USA",9aa25269f04766ab
52,"Berlin, CT",01d6f19009e2111a
53,"Aberdeen, MD",01c689cd0c26beaa
54,"West Springfield, MA",ff074e1ff3c7a5c8
55,"Meadville, PA",ef02ac238bc2467c
56,"Niantic, CT",6b24fd2834eaa53c
57,"Missouri City, TX",798522f39f66d411
58,"Mint Hill, NC",04e683accecac89d
59,"Tampa, FL",dc62519fda13b4ec
60,"Old Saybrook Center, CT",ca192b5dd3c2aa7d
61,"North Kingstown, RI",008ee33667496868
62,"Kenilworth, IL",fa2d623ee78bfec0
63,"Greenville, SC",8eb7d0abedc4817b
64,"Somerville, MA",ae845a49091f2727
65,"Wisconsin, USA",7dc5c6d3bfb10ccc
66,"Glens Falls, NY",011edd780200b886
67,"Georgia, USA",7142eb97ae21e839
68,"Virginia, USA",5635c19c2b5078d1
69,"New Braunfels, TX",c807df9bb77ea0b3
70,"Eugene, OR",01241e9666cacdd2
71,"Columbus, OH",3df0e3eb1e91170b
72,"South Gate, MD",caad7389e8124733
73,"California, USA",fbd6d2f5a4e4a15e
74,"Arlington, VA",319ee7b36c9149da
75,"Seven Corners, VA",be4061f95445b7ef
76,"Houston, TX",1c69a67ad480e1b1
77,"Lauderdale Lakes, FL",6d846b156371809f
78,"South Whittier, CA",1af9758d2214d4b8
79,"Maine, USA",463f5d9615d7d1be
80,"Stow, MA",0035c6573c3c91ce
81,"Bermuda Run, NC",d91ad675a536c921
82,"Hobe Sound, FL",7d50ab28068709e7
83,"Minnetonka, MN",555209e7a34626a2
84,"Morro Bay, CA",42a391fa59aedee2
85,"Marina, CA",7a3fb038dd5b70e7
86,"South Carolina, USA",6057f1e35bcc6c20
87,"Bath, ME",0b457456fb6eb9a1
88,"Austin, TX",c3f37afa9efcf94b
89,"Scottsdale, AZ",0a0de7bd49ef942d
90,"Northfield, MN",f1a27bbf286571f8
91,"Phoenix, AZ",5c62ffb0f0f3479d
92,"Wallingford, CT",09ed833e6b8f664f
93,"Guilford, CT",0136444405eb084a
94,"Laredo, TX",4fd63188b772fc62
95,"Mansfield, MA",01a7d401331a2e19
96,"Parkesburg, PA",28573a4eb6bb7ae3
97,"Queens, NY",00c39537733fa112
98,"Weatherford, TX",344b25bca5f9cdc5
99,"Iselin, NJ",812a6cfdd31b4a5f
100,"Elizabethtown, PA",6dd8bd14292d827c
101,"Montville, CT",006074a34e8c361f
102,"Jewett City, CT",4a7eecc75bb43418
103,"Amherst, NY",7dabbf75534f6cee
104,"Roanoke, TX",001a980b0bf26339
105,"Ohio, USA",de599025180e2ee7
106,"North Carolina, USA",3b98b02fba3f9753
107,"Charlotte Amalie, Virgin Islands",01f241ac024aa908
108,"Thousand Oaks, CA",0509a6acb3d27ec4
109,"Pawcatuck, CT",c9cdbca03a00179b
110,"Fall River, MA",1496f43fd8a3341f
111,"Waterford, CT",01a04a3016dfccf7
112,"Baltimore, MD",c0b8e8dc81930292
113,"Charleston, WV",71f2805dd75bc147
114,"Fort Drum, NY",69108214c4615b4d
115,"Amarillo, TX",52a0517c2183cf22
116,"Colorado Springs, CO",adc95f2911133646
117,"Tulsa, OK",cb74aaf709812e0f
118,"Dover, OH",949efdcb4c50ca55
119,"University, FL",553011a282a18fb5
120,"Greensboro, NC",a6c257c61f294ec1
121,"Burlington, VT",8f07721fe6eb5c41
122,"Weehawken, NJ",01a19311427f5f07
123,"Oxford, MS",b86cd6ef7a54d640
124,"Norwich, CT",ca059e12283afa1e
125,"Sacramento, CA",b71fac2ee9792cbe
126,"Carlsbad, CA",01d4e349481265e8
127,"Ledgewood, NJ",00a9a6ba4e27202c
128,"Norwood, MA",b7d826f55dca45e9
129,Lyme Old Lyme High School,124799b5de55a005
130,"North Kansas City, MO",19869ae7b22efc3b
131,"Ithaca, NY",ae76bffcaf2bf545
132,"Spring Hill, TN",008300a34795739b
133,"Tennessee, USA",7f7d58e5229c6b6c
134,"Cherry Hills Village, CO",516b36fac6ef1ad1
135,"Middletown, CT",8c814b789b5f7574
136,"Glenn Heights, TX",63634cb1acb5eff7
137,"Las Vegas, NV",5c2b5e46ab891f07
138,"Nashua, NH",db6cee8d55fe4a29
139,"Tigard, OR",d1f122645b638aec
140,"Mount Prospect, IL",b8fcb766f3f544fe
141,"Stamford, CT",468bfe7c705fbc37
142,Staples High School,07d9d23552086003
143,Christ The King Church,0fc29f825e546002
144,Staples High School Field & Track,07d9df9f63c84005
145,"Deming, NM",82c42a788b149dfc
146,Waterford High School,07d9d2f146c82002
147,Bacon Academy,07d9dbb1ccc80002
148,"Cincinnati, OH",e444ecd51bd16ff3
149,"St Louis Park, MN",464221381fb3f7c1
150,"Harrisville, RI",01064b965c87eb04
151,"St Paul, MN",60e2c37980197297
152,"Hartford, CT",61c225139f635563
153,"Noank, CT",002e8043487fc2bb
154,"Boston, MA",67b98f17fdcf20be
155,"Murraysville, NC",4c2935f27ba8fcf5
156,"Old Mystic, CT",ef3c73c42b10d51d
157,"Texas, USA",e0060cda70f5f341
158,"Stevenson Ranch, CA",00ab310716dc2504
159,"Vernon, CT",00a47702524be1d3
160,"Ballenger Creek, MD",be0e62c690c5acbc
161,"Byron, MN",7095fcbd8ae7b9f8
162,"Raritan, NJ",5cb02e177ee48b27
163,"West Linn, OR",2ea8f95d7d008ab5
164,"Rhinebeck, NY",64bd54195dd18a88
165,"Atlanta, GA",8173485c72e78ca5
166,"Denver, CO",b49b3053b5c25bf5
167,"Milford, NH",c5d9f6b9e841e5a8
168,"Indiana, USA",1010ecfa7d3a40f8
169,"McAllen, TX",6d032cd232fb02d5
170,"Milwaukee, WI",2a93711775303f90
171,"Massachusetts, USA",cd450c94084cbf9b
172,"Westport, CT",223bb92875fd221a
173,"Amesbury, MA",01f2e34d113355c2
174,"Saybrook Manor, CT",01fc71655bd6bb80
175,"Detroit, MI",b463d3bd6064861b
176,"Lowell, MA",d6539f049c4d05e8
177,"Ledyard, CT",018abb1b0bc17e07
178,"Emerald Isle, NC",00165871fe960f99
179,"South Lake Tahoe, CA",0056a5ad3ac63b03
180,"Fayetteville, NY",5b935063f355e7eb
181,"Lake Grove, NY",43545465269e5d09
182,"Port Orange, FL",018244f41aa15ac3
183,"Placentia, CA",ef74afb7ccba74d6
184,"Morgantown, WV",bad356f8cba08b76
185,"Manhattan, KS",1276a44d783a529d
186,"Salem, MA",90eed94925e42147
187,"Moodus, CT",01a4cf396e352d03
188,"Delano, CA",01954cab54887979
0,"Pennsylvania, USA",dd9c503d6c35364b
1,"North Carolina, USA",3b98b02fba3f9753
2,"Dallas, TX",18810aa5b43e76c7
3,"Carver, MA",00e6b9431714a891
4,"Colorado, USA",e21c8e4914eef2b3
5,"California, USA",fbd6d2f5a4e4a15e
6,"Ruggles Beach, OH",01cff2aa0ee2bcae
7,"Texas, USA",e0060cda70f5f341
8,"Norwich, CT",ca059e12283afa1e
9,"Agawam, MA",1853a23eb7615e2d
10,"New York, NY",27485069891a7938
11,"Connecticut, USA",e86b380cfefcced5
12,"Portland, OR",ac88a4f17a51c7fc
13,"New Hampshire, USA",226b21641df42460
14,"Riverside, CT",01ca6b325930d4fb
15,"Beverly, MA",7dea5f8c907d1ea2
16,"Pemberwick, CT",00fd53586fe21605
17,"Ohio, USA",de599025180e2ee7
18,"Manhattan, NY",01a9a39529b27f36
19,"Raleigh, NC",161d2f18e3a0445a
20,"Bronx, NY",002e24c6736f069d
21,"Richardson, TX",bc7f3267d2efaf40
22,pontoon paddler,0a8753c3b056f005
23,"Bellevue, OH",756d43f842b4e8fe
24,"Pierre, SD",3f42527ec99e95d1
25,"San Antonio, TX",3df4f427b5a60fea
26,"Four Seasons, MO",008952f76a568d82
27,"Highlands, NJ",ad87de7d13d41fa3
28,"Adel, IA",28894401b99eb052
29,"Houston, TX",1c69a67ad480e1b1
30,"Middletown, CT",8c814b789b5f7574
31,"Arkansas, USA",e8ad2641c1cb666c
32,"Valdosta, GA",5e1c91065bc30991
33,"Niantic, CT",6b24fd2834eaa53c
34,"La Quinta, CA",012cf25774f836cd
35,"White Plains, NY",f97108ab3c4a42ed
36,"Old Saybrook Center, CT",ca192b5dd3c2aa7d
37,"Gardiner, ME",7d17a1ac5711231a
38,"Las Vegas, NV",5c2b5e46ab891f07
39,"Calvert, NC",01d6d0cb2cfa8732
40,"Doral, FL",053ab8e6678199ed
41,"Washington, USA",bc3a38d3d5999b4b
42,"Moodus, CT",01a4cf396e352d03
43,"Indianapolis, IN",018929347840059e
44,"Fruit Cove, FL",439beb879c4ddecc
45,"Los Angeles, CA",3b77caf94bfc81fe
46,"Reno, NV",4b25aded08900fd8
47,"North Tonawanda, NY",018d3e2406ed5251
48,"Michigan, USA",67d92742f1ebf307
49,"Minneapolis, MN",8e9665cec9370f0f
50,"Gibbs, TN",015760b40a23c7d6
51,"Maryland, USA",dea1eac2d7ef8878
52,"San Francisco, CA",5a110d312052166f
53,"Cherry Hills Village, CO",516b36fac6ef1ad1
54,Geisinger Mt. Pocono,11bc10ead194e000
55,"Matawan, NJ",a7cdc3f10586dc66
56,"Fleming Island, FL",00a5cfeb77a0a6f1
57,"Nashua, NH",db6cee8d55fe4a29
58,"Iselin, NJ",812a6cfdd31b4a5f
59,"Hollywood, FL",2bc7c264a080898b
60,"Florida, USA",4ec01c9dbc693497
61,"Clinton, CT",00ec30114696324c
62,"Weehawken, NJ",01a19311427f5f07
63,"Long Beach, CA",01c060cf466c6ce3
64,"Tennessee, USA",7f7d58e5229c6b6c
65,"Beckett, NJ",00a250140f3a65ea
66,"Warwick, RI",d1871b0189c27a21
67,"Brooklyn, NY",011add077f4d2da3
68,"Pittsburgh, PA",946ccd22e1c9cda1
69,"Boston, MA",67b98f17fdcf20be
70,"Queens, NY",00c39537733fa112
71,"Bayou Blue, LA",011fa62d73640f93
72,"Tampa, FL",dc62519fda13b4ec
73,"Denver, CO",b49b3053b5c25bf5
74,"Johnson City, TN",4185eba3c7183f0b
75,"Oakland, CA",ab2f2fac83aa388d
76,"Vail, CO",00c8737f4ea96a4a
77,"Pearland, TX",bcb210d6cf34438a
78,"Washington, DC",01fbe706f872cb32
79,"Upland, CA",7b2a70199c4d7b6d
80,"Amesbury, MA",01f2e34d113355c2
81,"Gladstone, MO",e5731aae9bb5e805
82,"The Village, OK",4c7d3c109c481e6a
83,"Edina, MN",fe577a7e304136b4
84,"Florence, KY",dcd73905ee565216
85,"Ironwood, MI",fad57731f983ca1d
86,"Nashville, TN",00ab941b685334e3
87,"Milwaukee, WI",2a93711775303f90
88,"Georgia, USA",7142eb97ae21e839
89,"Rhode Island, USA",6d50765616ee2e60
90,"Anaheim, CA",0c2e6999105f8070
91,"New York, USA",94965b2c45386f87
92,Doctor's Tower Hollywood Presbyterian,07d9cdfac8885000
93,"College Station, TX",00a4bbcc0dcd7572
94,"Lombard, IL",9f3d755fe1a081a4
95,"Massachusetts, USA",cd450c94084cbf9b
96,"Centreville, VA",ffcc53c4a4e7a620
97,"Joshua Tree, CA",2ebc5630b7ca50fe
98,"Green Bay, WI",648f332371670aae
99,"Columbus, NE",48112be8707b5ed3
100,"Bridgewater, MA",006b91cb41e4a9cc
101,"Utica, NY",41f575b7eebcd4b7
102,"Moreno Valley, CA",c8448d3a8975a816
103,"Mineola, NY",1e11d8be00564690
104,"West Lafayette, IN",832ac0728b3e26ac
105,"South Riding, VA",012bcc3675fdcc96
106,"Apalachin, NY",0098eb71044ab24b
107,"Sparks, NV",140800566259f12f
108,"Miramar, FL",5ca2cc5afa0894df
109,"Abingdon, MD",0063eef2720c4104
110,"Bardmoor, FL",01dd3bb421d0694d
111,"The Colony, TX",5f6eb89a27398e90
112,"Easton, MA",009abfd544f2578d
113,"East Fishkill, NY",01fc705709b34e31
114,"Kentucky, USA",6ffcf3b0b904bbcb
115,"Dubuque, IA",7704cecc1f8f59e3
116,"Maine, USA",463f5d9615d7d1be
117,"Seattle, WA",300bcc6e23a88361
118,"Mount Pleasant, SC",37bcd9d2fe172622
119,"Annapolis, MD",aa509e938179ea44
120,"Austin, TX",c3f37afa9efcf94b
121,"Brattleboro, VT",2b67ef54f9ec31f5
122,"Vancouver, WA",5a16f6443a850916
123,Mingo Creek County Park,07d9e44d53487000
124,Florence Griswold Museum,07d9e51e29c88000
125,"West Hartford, CT",485ebc6dbebdbf32
126,"Greenville, TX",d3aa6dad1368841f
127,"Carpentersville, IL",4f26ae03fcf96fea
128,"West Orange, NJ",96ddfc4bf2f1a80c
129,"Carbondale, IL",20d0abc87d11501a
130,"San Diego, CA",a592bd6ceb1319f7
131,"Noank, CT",002e8043487fc2bb
132,"Little Silver, NJ",7bda9796911dcd34
133,"Stamford, CT",468bfe7c705fbc37
134,"Virginia, USA",5635c19c2b5078d1
135,"Durham, NC",bced47a0c99c71d0
136,"San Marino, CA",fa6d44142b50522e
137,"Kingsport, TN",00981cdd189cd103
138,"Atlanta, GA",8173485c72e78ca5
139,"Santa Monica, CA",59612bd882018c51
140,"Geneseo, NY",fa70259289515d5a
141,"Campton Hills, IL",004e10e27b41078d
142,"Alexandria, VA",d6819fe60643ebc1
143,"Kansas, USA",27c45d804c777999
144,"Sioux Falls, SD",3605db70c687a01d
145,"Odenton, MD",3795cbef20412c50
146,"Kalamazoo, MI",413ef5a0d23bfe4f
147,"Weymouth, MA",69b7ed640da9394f
148,"Chicago, IL",1d9a5370a355ab0c
149,"Palo Alto, CA",3ad0f706b3fa62a8
150,"Cranston, RI",4015afc69a8a8506
151,"Eagle River, AK",00b4365124f4f12f
152,"Dollar Point, CA",942a959dff12c561
153,"Providence, RI",7b93be1d864cedbb
154,"Canas Urbano, Puerto Rico",e1867ab4f46dc457
155,"Pitman, NJ",a37b3b7c6363bf5a
156,"Philadelphia, PA",e4a0d228eb6be76b
157,"Tempe, AZ",7cb7440bcf83d464
158,"San Ramon, CA",4ccb1b26b2b91248
159,"Vero Beach, FL",3cf05613c1dd6dbd
160,"Weston, WV",096e70636a88a7fa
161,"Newton, MA",b76630ca2b2c4158
162,"Forestdale, MA",38241cbce7a36cd9
163,"Bernal Heights, San Francisco",be3e44a1ee8f48a6
164,"Norwood, PA",8b416dd99e78dbd7
165,"Long Beach, MS",6e6ed692ac0b92c9
166,"Morgantown, WV",bad356f8cba08b76
167,"Montgomery, AL",7f061ded71fdc974
168,"El Paso, TX",6a0a3474d8c5113c
169,"Saxonburg, PA",0128425f3037cbdb
170,"Somerville, MA",ae845a49091f2727
171,"Bedford, TX",78454026903c03e4
172,St. Ann's Episcopal Church,0fc30a1ae394c000
173,"Bull Mountain, OR",0095c1f96cadc34a
174,"King City, OR",a274bfc1cb60ae0b
175,"New Milford, CT",012aac2b777e63fc
176,"Murraysville, NC",4c2935f27ba8fcf5
177,Lafayette Hotel,07d9f76b8bc88001
178,"Southport, NY",50d23f3c2aff80d3
179,"Waltham, MA",0633ab4aa27b0bf7
180,"Cumberland Center, ME",015b57d96e07430c
181,"Cranford, NJ",de7b13455f6b23f3
182,"Marshfield, MA",74f5dce716bb4008
183,"South Burlington, VT",7c6e7f07a0fc0835
184,"Little River, SC",0159b42c2f3f2207
185,"Layton, UT",792cda35481740af
186,"Westport, CT",223bb92875fd221a
187,"Jeffersontown, KY",258c7428a48a8cfa
188,Massachusetts General Hospital,07d9c931c8c86000
189,"Mount Lebanon, PA",7cd18caa8c0ebb9f
190,"Brainerd, MN",52476ef579cfa347
191,"Oklahoma, USA",bd3d2074a33fbd06
0,"Nevada, USA",d374fb61a20fb74f
1,"Connecticut, USA",e86b380cfefcced5
2,"St Paul, MN",60e2c37980197297
3,"New Hampshire, USA",226b21641df42460
4,"Park Forest, IL",c1ccf403500d3a65
5,"Boston, MA",67b98f17fdcf20be
6,"Mount Juliet, TN",165269430f88d842
7,"San Francisco, CA",5a110d312052166f
8,"Sunnyside, WA",00cce068663f6743
9,"Brooklyn, NY",011add077f4d2da3
10,"North Carolina, USA",3b98b02fba3f9753
11,"Woodland, CA",9a2776eb0c58266f
12,"Jewett City, CT",4a7eecc75bb43418
13,"Topton, PA",fccb4f0e6d4d2371
14,"Los Angeles, CA",3b77caf94bfc81fe
15,"Portland, OR",ac88a4f17a51c7fc
16,"Little Silver, NJ",7bda9796911dcd34
17,"Strongsville, OH",2532aa9a835f3a40
18,"Manhattan, NY",01a9a39529b27f36
19,"Murraysville, NC",4c2935f27ba8fcf5
20,"Old Saybrook Center, CT",ca192b5dd3c2aa7d
21,"St Louis, MO",0570f015c264cbd9
22,"Lakeland Heights, TX",005151f517b0d4f1
23,"Richfield, MN",5527cc189b162d13
24,"Ypsilanti, MI",0049088b1906e51b
