Unnamed: 0,id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country
43522.0,15606373975,Final Report #Lyme Disease Review Panel of IDSA: e-pub 26 May 2010 http://www.journals.uchicago.edu/doi/pdf/10.1086/654809,36361956,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-06-07T04:33:02.000Z,,15606373975,everyone,Twitter Web Client,,,"{'annotations': [{'start': 43, 'end': 46, 'probability': 0.5807, 'type': 'Organization', 'normalized_text': 'IDSA'}], 'hashtags': [{'start': 13, 'end': 18, 'tag': 'Lyme'}]}","{'public_metrics': {'followers_count': 6618, 'following_count': 5451, 'tweet_count': 95089, 'listed_count': 480}, 'username': 'napernurse', 'name': 'D.McKinney, MSN', 'created_at': '2009-04-29T13:54:51.000Z', 'description': 'RN-Educator/Consultant. Interests: crit care, neuro, peds, genetics & ID. Former Navy CDR with varied acute experience.', 'location': 'Naperville, IL'}",napernurse,Naperville,Illinois,Dupage County,United States
63715.0,10806192625,"fb is definitely stalking me. I just got an ad that said ""lyme disease symptoms."" They know too much...",29323331,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-03-21T04:27:55.000Z,,10806192625,everyone,Twitter Web Client,,,,"{'public_metrics': {'followers_count': 179, 'following_count': 1046, 'tweet_count': 4737, 'listed_count': 4}, 'description': 'she/her. Queer. Gardener. Cat mom. Occasional baker.', 'username': 'hilaryoncesaid', 'created_at': '2009-04-06T23:20:38.000Z', 'location': 'northampton, ma', 'name': 'Hilary once said...'}",hilaryoncesaid,Northampton,Massachusetts,Hampshire County,United States
68085.0,9392028706,RT @LymeThinking #Lyme #Disease | 2010 LIA Lyme-Induced Autism Conference: Details are emerging about the 4th annu... http://bit.ly/cAEBYP,42209020,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-02-20T17:42:00.000Z,,9392028706,everyone,twitterfeed,,,"{'annotations': [{'start': 39, 'end': 46, 'probability': 0.4802, 'type': 'Person', 'normalized_text': 'LIA Lyme'}, {'start': 48, 'end': 72, 'probability': 0.678, 'type': 'Other', 'normalized_text': 'Induced Autism Conference'}], 'hashtags': [{'start': 17, 'end': 22, 'tag': 'Lyme'}, {'start': 23, 'end': 31, 'tag': 'Disease'}]}","{'name': 'Autisable', 'public_metrics': {'followers_count': 11031, 'following_count': 6442, 'tweet_count': 108796, 'listed_count': 604}, 'description': ""Bringing together the Autism Community at https://t.co/sliMf253E2  \n\nRT's promote the discussion of #Autism."", 'created_at': '2009-05-24T13:08:02.000Z', 'username': 'Autisable', 'location': 'Virginia Beach, VA'}",Autisable,Virginia Beach,Virginia,Virginia Beach City,United States
35255.0,17861551394,Pest Week at the Medical Museum--in one week! Lunchtime talks on yellow fever (7-13) and lyme disease (7-15) http://ow.ly/27tuL,23688540,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-07-06T11:45:37.000Z,,17861551394,everyone,Hootsuite,,,,"{'username': 'medicalmuseum', 'location': 'Silver Spring, MD', 'description': 'National Museum of Health and Medicine (Official). DoD museum since 1862. Hist. medicine/Amer. military medicine. Following, shares, likes & links ≠ endorsement', 'public_metrics': {'followers_count': 4432, 'following_count': 891, 'tweet_count': 7381, 'listed_count': 252}, 'created_at': '2009-03-11T00:16:35.000Z', 'name': 'Natl Mus Health Medi'}",medicalmuseum,Silver Spring,Maryland,Montgomery County,United States
4589.0,9982577779679232,New Lyme Disease Cookbook Provides Delicious Recipes and Encouraging ... http://bit.ly/erFV0e,122076968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-12-01T14:50:06.000Z,,9982577779679232,everyone,twitterfeed,,,,"{'description': '', 'public_metrics': {'followers_count': 382, 'following_count': 309, 'tweet_count': 25693, 'listed_count': 7}, 'username': 'CopyCatRecipes', 'name': 'Mike Blankenship', 'created_at': '2010-03-11T14:26:32.000Z', 'location': 'Indianapolis'}",CopyCatRecipes,Indianapolis,Indiana,Marion County,United States
38517.0,16869800281,If you are going camping or outdoors this summer watch Dr. Hetherington explain how to avoid Lyme Disease and... http://fb.me/APihY1gS,154564672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-06-23T18:56:52.000Z,,16869800281,everyone,Facebook,,,"{'annotations': [{'start': 55, 'end': 70, 'probability': 0.9854, 'type': 'Person', 'normalized_text': 'Dr. Hetherington'}, {'start': 93, 'end': 104, 'probability': 0.6471, 'type': 'Other', 'normalized_text': 'Lyme Disease'}]}","{'public_metrics': {'followers_count': 3504, 'following_count': 4833, 'tweet_count': 4439, 'listed_count': 73}, 'location': 'Des Moines, IA', 'created_at': '2010-06-11T15:52:10.000Z', 'description': ""UnityPoint Health - Des Moines is comprised of 4 hospitals: Iowa Methodist Medical Center, Iowa Lutheran Hospital, Blank Children's & Methodist West Hospital."", 'name': 'UnityPoint Health - Des Moines', 'username': 'UnityPointDSM'}",UnityPointDSM,Des Moines,Iowa,Polk County,United States
49347.0,14114086269,"@LYMEGIRLS    Or baseball caps? Ystrday, took walk 2 diner. Virginia lacrosse was on big screen, and 1 player had LYME RIBBON on his helmet!",19893071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-05-16T18:50:23.000Z,87831296.0,14097935882,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '14097935882'}]",,"{'annotations': [{'start': 60, 'end': 76, 'probability': 0.5547, 'type': 'Organization', 'normalized_text': 'Virginia lacrosse'}]}","{'public_metrics': {'followers_count': 3147, 'following_count': 2372, 'tweet_count': 322206, 'listed_count': 450}, 'created_at': '2009-02-02T04:28:59.000Z', 'description': 'grieving deaths of some of my dearest; empty & 💔; mostly offline for now, not replying | a duty to birds | she/her | 🌊 get to work', 'name': 'z', 'location': 'Washington, DC', 'username': 'zebrafinch'}",zebrafinch,Washington,District of Columbia,District of Columbia,United States
12494.0,27713549899,"http://tr.im/q5K2 Lyme Disease – My Story *important, please watch!* | Health News ... http://bit.ly/bjTUT5",29602474,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-10-18T07:35:32.000Z,,27713549899,everyone,twitterfeed,,,"{'annotations': [{'start': 18, 'end': 29, 'probability': 0.4914, 'type': 'Other', 'normalized_text': 'Lyme Disease'}]}","{'location': 'Barstow, CA', 'created_at': '2009-04-08T01:24:53.000Z', 'public_metrics': {'followers_count': 5625, 'following_count': 0, 'tweet_count': 37155, 'listed_count': 20}, 'description': 'Making a Decision is a Most Important Step. However; It Can Have Little-If Any, Permanent Effect-Unless Followed by Immediate and Massive Action.', 'name': 'Harold Hernandez', 'username': 'TeamHarold'}",TeamHarold,Barstow,California,San Bernardino County,United States
49058.0,14176007556,"RT @lymenaide: “Voices of Lyme Disease” radio program, hosted by Kim Christensen and Jeanne Marie Bain http:... http://tinyurl.com/36rnzcf",59955964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-05-17T18:19:48.000Z,,14176007556,everyone,twitterfeed,,,"{'mentions': [{'start': 3, 'end': 13, 'username': 'Lymenaide', 'id': '1264135768139841536'}], 'annotations': [{'start': 26, 'end': 37, 'probability': 0.4817, 'type': 'Other', 'normalized_text': 'Lyme Disease'}, {'start': 65, 'end': 79, 'probability': 0.9951, 'type': 'Person', 'normalized_text': 'Kim Christensen'}, {'start': 85, 'end': 101, 'probability': 0.9218, 'type': 'Person', 'normalized_text': 'Jeanne Marie Bain'}]}","{'public_metrics': {'followers_count': 2707, 'following_count': 2312, 'tweet_count': 113750, 'listed_count': 245}, 'created_at': '2009-07-25T02:30:25.000Z', 'name': 'Bite of A Mosquito', 'description': 'Eastern Washington University Disease Ecology Lab. This site is intended to be a one-stop source of curated news and information on vectors and their pathogens.', 'username': 'BiteOfAMosquito', 'location': 'Spokane, WA'}",BiteOfAMosquito,Spokane,Washington,Spokane County,United States
2952.0,13055980648534016,lymenaide: Watch out Chicago Tribune! Alix of SpiroChicks shares her powerful My Lyme Disease is not IDSA ... http://tinyurl.com/3y3lml4,59955964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-12-10T02:22:43.000Z,,13055980648534016,everyone,twitterfeed,,,"{'annotations': [{'start': 21, 'end': 35, 'probability': 0.4702, 'type': 'Organization', 'normalized_text': 'Chicago Tribune'}, {'start': 38, 'end': 56, 'probability': 0.6867, 'type': 'Person', 'normalized_text': 'Alix of SpiroChicks'}, {'start': 101, 'end': 104, 'probability': 0.423, 'type': 'Organization', 'normalized_text': 'IDSA'}]}","{'public_metrics': {'followers_count': 2707, 'following_count': 2312, 'tweet_count': 113750, 'listed_count': 245}, 'username': 'BiteOfAMosquito', 'name': 'Bite of A Mosquito', 'created_at': '2009-07-25T02:30:25.000Z', 'location': 'Spokane, WA', 'description': 'Eastern Washington University Disease Ecology Lab. This site is intended to be a one-stop source of curated news and information on vectors and their pathogens.'}",BiteOfAMosquito,Spokane,Washington,Spokane County,United States
60771.0,11640524904,#translation #jobs Short Document: 2 page document about Lyme disease - Note needed back by… http://goo.gl/fb/oQhQb,40733663,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-04-05T13:12:29.000Z,,11640524904,everyone,Google,,,"{'hashtags': [{'start': 0, 'end': 12, 'tag': 'translation'}, {'start': 13, 'end': 18, 'tag': 'jobs'}]}","{'name': 'Translatorsbase.com', 'username': 'translatorsbase', 'public_metrics': {'followers_count': 3935, 'following_count': 619, 'tweet_count': 41762, 'listed_count': 138}, 'description': 'Find translation jobs posted on daily basis. Free registration and resume posting for all freelancers.', 'created_at': '2009-05-17T20:48:32.000Z', 'location': 'Los Angeles'}",translatorsbase,Los Angeles,California,Los Angeles County,United States
59439.0,12035623138,"Tick population explodes, raising Lyme disease concerns.http://c.yolone.com/4916449/ci_73337/",95538300,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-04-12T08:10:22.000Z,,12035623138,everyone,Twitter Web Client,,,,"{'description': 'Local news about Newburyport, MA (Essex County)', 'created_at': '2009-12-09T00:41:00.000Z', 'name': 'Newburyport, MA', 'username': 'yoloneci73337', 'location': 'Newburyport, MA', 'public_metrics': {'followers_count': 125, 'following_count': 122, 'tweet_count': 512, 'listed_count': 7}}",yoloneci73337,Newburyport,Massachusetts,Essex County,United States
23198.0,21933276772,Lyme disease found in larger area: By AP BOSTON — Public health officials say more Massachusetts residents are bei... http://bit.ly/dgIZig,121543860,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-08-23T18:21:29.000Z,,21933276772,everyone,twitterfeed,,,"{'annotations': [{'start': 41, 'end': 46, 'probability': 0.4006, 'type': 'Place', 'normalized_text': 'BOSTON'}, {'start': 83, 'end': 95, 'probability': 0.9633, 'type': 'Place', 'normalized_text': 'Massachusetts'}]}","{'public_metrics': {'followers_count': 3206, 'following_count': 3492, 'tweet_count': 79797, 'listed_count': 47}, 'created_at': '2010-03-09T20:56:05.000Z', 'name': 'sarah clark', 'description': 'Just moved to the Bay Area, and looking for friends to discuss health.  I am really looking to slim down a bit for the spring/summer.', 'username': 'healthygirl1978', 'location': 'San Francisco, CA'}",healthygirl1978,South San Francisco,California,San Mateo County,United States
23253.0,21923379732,@DrWeil Any achey pains in the body may be Lyme disease related.,95275959,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-08-23T15:45:34.000Z,41866944.0,21922688787,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '21922688787'}]",,"{'mentions': [{'start': 0, 'end': 7, 'username': 'DrWeil', 'id': '41866944'}]}","{'created_at': '2009-12-07T20:51:23.000Z', 'location': 'Los Angeles', 'public_metrics': {'followers_count': 1697, 'following_count': 2158, 'tweet_count': 8178, 'listed_count': 62}, 'username': 'Hypnosis_in_LA', 'description': '#WellnessExpert #TranspersonalTherapy (#Naropa U.)\n#Blogger #EnvironmentalActivist #SocialMediaInfluencer\n#Counseling #AllAges Since 1995. \n(310) 382-6313', 'name': 'Aura Walker MA, CHt'}",Hypnosis_in_LA,Los Angeles,California,Los Angeles County,United States
31198.0,19017071585,@dtatusko did Brian get diagnosed with Lyme?,14446544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-07-20T19:29:39.000Z,12876992.0,18987084389,everyone,Echofon,"[{'type': 'replied_to', 'id': '18987084389'}]",,"{'annotations': [{'start': 14, 'end': 18, 'probability': 0.988, 'type': 'Person', 'normalized_text': 'Brian'}, {'start': 39, 'end': 42, 'probability': 0.4581, 'type': 'Person', 'normalized_text': 'Lyme'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'DTatusko', 'id': '1016166479895646209'}]}","{'created_at': '2008-04-19T21:05:54.000Z', 'public_metrics': {'followers_count': 3195, 'following_count': 1987, 'tweet_count': 64866, 'listed_count': 156}, 'description': 'Vagabond, consumed by wanderlust, writer, photographer, thinker, questioner, doubter, atheist, reader, breast cancer survivor, raging liberal, female, queer...', 'name': 'Existential Punk #BLM🌹🏳️\u200d🌈⚾️🍣❄️', 'username': 'ExistentialPunk', 'location': 'Sacramento, CA'}",ExistentialPunk,Sacramento,California,Sacramento County,United States
58147.0,83260976341852160,Lyme Symptoms In Kids http://t.co/IPDERbc,126530913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-21T19:52:18.000Z,,83260976341852160,everyone,Mobile Web,,,"{'urls': [{'start': 23, 'end': 42, 'url': 'http://t.co/IPDERbc', 'expanded_url': 'http://howtocurelymedisease.zedicate.com/lyme-symptoms-in-kids/', 'display_url': 'howtocurelymedisease.zedicate.com/lyme-symptoms-…'}]}","{'username': 'ryumidob', 'location': 'Houston', 'description': ""I'm still focused, I stay grounded."", 'public_metrics': {'followers_count': 0, 'following_count': 0, 'tweet_count': 2842, 'listed_count': 0}, 'created_at': '2010-03-26T04:46:16.000Z', 'name': 'Felix Tackett'}",ryumidob,Houston,Texas,Harris County,United States
31588.0,109410684051275776,Glad Rubio is ok after a possible Lyme disease/tumor/arthritis scare today....my girls and the guys at Northside vet in Williamsburg ROCK!!!,92589217,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-01T23:41:54.000Z,,109410684051275776,everyone,Twitter for iPhone,,,"{'annotations': [{'start': 5, 'end': 9, 'probability': 0.9762, 'type': 'Person', 'normalized_text': 'Rubio'}, {'start': 103, 'end': 111, 'probability': 0.7188, 'type': 'Place', 'normalized_text': 'Northside'}, {'start': 120, 'end': 131, 'probability': 0.9702, 'type': 'Place', 'normalized_text': 'Williamsburg'}]}","{'location': 'San Francisco, CA', 'username': 'stefanheld', 'public_metrics': {'followers_count': 12135, 'following_count': 5150, 'tweet_count': 10760, 'listed_count': 684}, 'created_at': '2009-11-25T19:07:36.000Z', 'name': 'StefanHeld', 'description': 'Vice President & Client Lead, Business Marketing @edelmanpr | 🐕 lover, 🎣 fanatic, wannabe 🏎 driver. https://t.co/qzGe2dMYuO'}",stefanheld,South San Francisco,California,San Mateo County,United States
57714.0,83628388836835328,"a new tick disease to worry about, not lyme, just more deadly, no tell tale rash, you feel like you have the flu",33717365,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-06-22T20:12:16.000Z,,83628388836835328,everyone,Twitter Web Client,,,,"{'public_metrics': {'followers_count': 32781, 'following_count': 1055, 'tweet_count': 57222, 'listed_count': 217}, 'username': 'KarenFox29', 'name': 'Karen Hepp', 'location': 'Philadelphia', 'created_at': '2009-04-20T23:38:13.000Z', 'description': 'Early riser, slow runner, frazzled boy mom, yogi, and Good Day Anchor https://t.co/yz42Dkawfj @pureponyyoga'}",KarenFox29,Philadelphia,Pennsylvania,Philadelphia County,United States
50085.0,89924978862067713,"These hippies are talking about 4:20, ticks and lyme disease. I might be in the 2nd level of hell.",138236151,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-10T05:12:40.000Z,,89924978862067713,everyone,Twitter for Android,,,,"{'public_metrics': {'followers_count': 116, 'following_count': 488, 'tweet_count': 2540, 'listed_count': 3}, 'username': 'bamarek56', 'name': 'Brian Marek', 'created_at': '2010-04-29T00:38:54.000Z', 'location': 'Buffalo, NY', 'description': 'Award Winning Pierogi Maker for @pocketsofpride, voice of reason for @WhatTheHops. Off Centered in Mind, Body, and Soul.'}",bamarek56,Buffalo,New York,Erie County,United States
